rois term estimate std.error statistic p.value term.1 d CI CI_low CI_high
lh_bankssts_thickness.aparcnative71 convgroup 2.44362083657286e-05 8.21915100365343e-05 0.297308181281335 0.766371867113905 convgroup 0.028379490598361 0.95 -0.158734028499366 0.215460706397136
lh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.00101189058072146 0.000775711531141571 1.30446762758872 0.192757646296447 convgroup 0.124517686036999 0.95 -0.062822133873014 0.311715988425361
lh_caudalmiddlefrontal_thickness.aparcnative71 convgroup 2.12411720202782e-05 8.47672952349641e-06 2.50582160978481 0.0125776157552781 convgroup 0.239192680502676 0.95 0.0513020479963196 0.426812797551902
lh_cuneus_thickness.aparcnative71 convgroup 0.000128252731457996 0.000264661901001092 0.484590834467962 0.628208303823241 convgroup 0.0462565172998784 0.95 -0.140882766392774 0.233343146994643
lh_entorhinal_thickness.aparcnative71 convgroup 0.00149726673536861 0.00123146932621472 1.21583762055275 0.224700173323909 convgroup 0.116057527152135 0.95 -0.0712537348089015 0.303236859959129
lh_fusiform_thickness.aparcnative71 convgroup -3.84844250578016e-05 8.76960700678593e-05 -0.43883865067183 0.660994348034611 convgroup -0.0418892521129572 0.95 -0.228973871147999 0.145243050448382
lh_inferiorparietal_thickness.aparcnative71 convgroup 6.73861306922688e-06 0.000132888843850927 0.0507086439610097 0.959580752394499 convgroup 0.00484038306092002 0.95 -0.182250600368083 0.191925858854584
lh_inferiortemporal_thickness.aparcnative71 convgroup 0.000127967016228463 0.000171106032277301 0.747881383989283 0.454932141895341 convgroup 0.0713888619349123 0.95 -0.115799264698173 0.258495778977057
lh_isthmuscingulate_thickness.aparcnative71 convgroup 0.00011663297647312 0.000341163418078664 0.341868354848724 0.732613558129936 convgroup 0.0326329726968587 0.95 -0.154486001405636 0.219714792362451
lh_lateraloccipital_thickness.aparcnative71 convgroup 6.0367725210092e-05 5.12122693033878e-05 1.17877465754283 0.23912641812993 convgroup 0.112519689727836 0.95 -0.0747801291867796 0.29969157717345
lh_lateralorbitofrontal_thickness.aparcnative71 convgroup 0.000352264309429957 0.00014749308770258 2.38834453137424 0.0173461884320797 convgroup 0.227978930420498 0.95 0.0401555690541359 0.415544297011861
lh_lingual_thickness.aparcnative71 convgroup -2.04800951527774e-05 2.34855470186475e-05 -0.872029726900384 0.383668829859872 convgroup -0.0832394161822363 0.95 -0.270360972424165 0.103976840368257
lh_medialorbitofrontal_thickness.aparcnative71 convgroup 0.000645061337874775 0.000364120923012715 1.77155801028289 0.07716162937854 convgroup 0.169103701353242 0.95 -0.01841407653772 0.356429605058628
lh_middletemporal_thickness.aparcnative71 convgroup 0.000107972365409646 0.000122361116184052 0.882407490033332 0.378039398594871 convgroup 0.0842300234033165 0.95 -0.102988737996544 0.271352963222683
lh_parahippocampal_thickness.aparcnative71 convgroup 0.00030031721234964 0.000706286670936244 0.4252058331379 0.670894979128865 convgroup 0.0405879343511456 0.95 -0.146542365643173 0.227672035363168
lh_paracentral_thickness.aparcnative71 convgroup 0.000369496069017837 0.000123730188333723 2.98630491065963 0.00298173629898771 convgroup 0.285057114037867 0.95 0.0968612125571091 0.472931538089132
lh_parsopercularis_thickness.aparcnative71 convgroup 0.000179488883748538 9.64872659581408e-05 1.86023390720186 0.0635209627760016 convgroup 0.177568240647342 0.95 -0.00998854047078441 0.364923597718326
lh_parsorbitalis_thickness.aparcnative71 convgroup 0.000276328088197736 0.000211236943286735 1.30814280825228 0.191509400248076 convgroup 0.12486849964273 0.95 -0.0624725403820372 0.312067614489554
lh_parstriangularis_thickness.aparcnative71 convgroup 0.000118475978839327 7.32279608323888e-05 1.61790629552702 0.106401026212184 convgroup 0.154436908883747 0.95 -0.0330172550927286 0.341715732505185
lh_pericalcarine_thickness.aparcnative71 convgroup 0.00018327556306197 0.000266758232974028 0.687047447490829 0.492415601479486 convgroup 0.0655819711810871 0.95 -0.121593546414062 0.25268285772134
lh_postcentral_thickness.aparcnative71 convgroup -1.3745925848503e-05 4.05415899833535e-05 -0.339057394003222 0.734728618603621 convgroup -0.0323646530140854 0.95 -0.219446419941873 0.154753956104129
lh_posteriorcingulate_thickness.aparcnative71 convgroup 4.63583427913661e-05 0.000242348671464838 0.191287794198171 0.848388561018395 convgroup 0.0182593366036275 0.95 -0.168842906783474 0.205340782579145
lh_precentral_thickness.aparcnative71 convgroup 0.000215018085450082 8.62040371062714e-05 2.49429252582464 0.0129876016797956 convgroup 0.238092174191529 0.95 0.0502082873255962 0.425706799911363
lh_precuneus_thickness.aparcnative71 convgroup 0.000275911121695233 0.000130862059716835 2.10841188265156 0.0355614150544365 convgroup 0.201258017668077 0.95 0.0135832748406929 0.388704698298795
lh_rostralanteriorcingulate_thickness.aparcnative71 convgroup 0.000145795352502789 0.000313961456503552 0.464373411075509 0.642610441050929 convgroup 0.0443266673555667 0.95 -0.142809487966032 0.231412355246953
lh_rostralmiddlefrontal_thickness.aparcnative71 convgroup 0.000402264497881874 0.000182477413047374 2.20446186278101 0.0280099497139653 convgroup 0.210426448541081 0.95 0.022702574376279 0.397911977617938
lh_superiorfrontal_thickness.aparcnative71 convgroup 0.000138243487111627 6.64218410382283e-05 2.08129562431223 0.0379858300880796 convgroup 0.198669640869002 0.95 0.0110084180165975 0.386105697315065
lh_superiorparietal_thickness.aparcnative71 convgroup -1.55126504892285e-05 8.66267798682737e-05 -0.179074536913612 0.857961792003858 convgroup -0.0170935226701235 0.95 -0.204175160273554 0.170007598255131
lh_superiortemporal_thickness.aparcnative71 convgroup 0.000126464885593334 0.000121562410320025 1.04032887518768 0.298759741453916 convgroup 0.0993043763725234 0.95 -0.0879552602452633 0.286451068507422
lh_supramarginal_thickness.aparcnative71 convgroup 0.000156460471492324 0.000104530178609637 1.49679713144487 0.135164643315579 convgroup 0.142876458819333 0.95 -0.0445310538986268 0.330121676991922
lh_frontalpole_thickness.aparcnative71 convgroup 0.000409308047278778 0.000251289073856274 1.62883344268635 0.104065635111132 convgroup 0.155479957442783 0.95 -0.0319785527724165 0.342761938921587
lh_temporalpole_thickness.aparcnative71 convgroup 0.000674881786355278 0.000566164555432447 1.19202408536471 0.233895771668866 convgroup 0.113784411104436 0.95 -0.0735194837753355 0.300958953119858
lh_transversetemporal_thickness.aparcnative71 convgroup 5.96803544892241e-06 3.54451567886396e-05 0.16837379178515 0.866366768884606 convgroup 0.0160720852698481 0.95 -0.1710280307932 0.203153904488269
lh_insula_thickness.aparcnative71 convgroup 0.000684955812658845 0.000227507628098635 3.01069383204103 0.00275687242950844 convgroup 0.287385153454961 0.95 0.0991724715103657 0.475273777166647
lh_MeanThickness_thickness.aparcnative71 convgroup 0.000251701058699188 9.29369356810401e-05 2.70829952434657 0.00702715343406674 convgroup 0.258520167717848 0.95 0.0705067893793062 0.446241506691667
rh_bankssts_thickness.aparcnative71 convgroup 1.77764649915056e-06 3.02483185041666e-05 0.0587684402657192 0.953163287333394 convgroup 0.00560972924059263 0.95 -0.181481791247056 0.192694858525572
rh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.000104387392070464 0.000278805601893053 0.374409234827733 0.708280656292522 convgroup 0.0357391556261229 0.95 -0.151384066112068 0.222821683458032
rh_caudalmiddlefrontal_thickness.aparcnative71 convgroup 0.00017100230138609 7.60879323848897e-05 2.24742999351168 0.0251084002916399 convgroup 0.214527962521775 0.95 0.0267814727308921 0.402031510041781
