rois term estimate std.error statistic p.value term.1 d CI CI_low CI_high
lh_bankssts_thickness.aparcnative71 convgroup -2.28336553322441e-05 0.000133319657697591 -0.171269981685955 0.86409242485856 convgroup -0.0165572940773995 0.95 -0.206027728668011 0.172932486384379
lh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.000608045947444542 0.000839761054175778 0.724070191658669 0.469418226999965 convgroup 0.0699985074906723 0.95 -0.119577193760364 0.259492506085286
lh_caudalmiddlefrontal_thickness.aparcnative71 convgroup 0.000167424492546291 5.56609433917033e-05 3.00793487038252 0.00278545193765709 convgroup 0.290788039587162 0.95 0.100144910873766 0.481094938188289
lh_cuneus_thickness.aparcnative71 convgroup 0.000141467866483 0.000310085279046217 0.456222452475453 0.648461431212666 convgroup 0.0441046891929921 0.95 -0.145420951492725 0.233578835546072
lh_entorhinal_thickness.aparcnative71 convgroup 0.001811883171154 0.000855984492347866 2.11672429506779 0.0348597343336326 convgroup 0.20463146132915 0.95 0.0145407385472666 0.394484379503443
lh_fusiform_thickness.aparcnative71 convgroup 2.76494892599057e-05 0.000151495386924331 0.18251043692648 0.855268579847947 convgroup 0.0176439499008495 0.95 -0.171846911674139 0.207114199426158
lh_inferiorparietal_thickness.aparcnative71 convgroup -3.20682857871438e-05 0.000108634655399624 -0.295193883288692 0.767988917586518 convgroup -0.0285374698318266 0.95 -0.218007310747025 0.160965700672906
lh_inferiortemporal_thickness.aparcnative71 convgroup 9.65565785186729e-05 0.000291350203769621 0.331410712158015 0.740496482403586 convgroup 0.0320386828303763 0.95 -0.157469044290411 0.221509009778303
lh_isthmuscingulate_thickness.aparcnative71 convgroup 7.2244017301248e-05 0.000434880298571869 0.166123913956311 0.86813788069237 convgroup 0.0160598049324648 0.95 -0.173429496680761 0.205530344925394
lh_lateraloccipital_thickness.aparcnative71 convgroup -2.86909470776619e-05 2.30250239044572e-05 -1.24607675530395 0.213417840373255 convgroup -0.120462786750395 0.95 -0.310041097255314 0.0692559847791778
lh_lateralorbitofrontal_thickness.aparcnative71 convgroup 0.00024153007457996 0.000181569888947602 1.33023198934523 0.184150217203864 convgroup 0.128598380299583 0.95 -0.0611490602408097 0.318195933263715
lh_lingual_thickness.aparcnative71 convgroup 8.42433392984272e-05 8.51827522446067e-05 0.988971793920417 0.323235701302994 convgroup 0.0956075119819816 0.95 -0.0940332823902762 0.285136765835886
lh_medialorbitofrontal_thickness.aparcnative71 convgroup 0.000440577636323731 0.000238441151319657 1.84774160787828 0.0653295248094151 convgroup 0.178627923466384 0.95 -0.0113301264899123 0.368378143504681
lh_middletemporal_thickness.aparcnative71 convgroup 0.000251580013643203 0.000323369538344051 0.777995400963009 0.437001577598319 convgroup 0.0752116542420653 0.95 -0.114376040705296 0.264711570115664
lh_parahippocampal_thickness.aparcnative71 convgroup 0.00029976191378029 0.00075211282713755 0.398559767849123 0.690416366148115 convgroup 0.0385302270645316 0.95 -0.150986712060906 0.228002165458763
lh_paracentral_thickness.aparcnative71 convgroup 0.000475008252474269 0.000144622641504475 3.28446671650352 0.00110572060279334 convgroup 0.317521382189995 0.95 0.126671786144295 0.508004529826511
lh_parsopercularis_thickness.aparcnative71 convgroup 0.000169141973006529 0.000108651562401483 1.55673760476196 0.120271898134752 convgroup 0.150495504639293 0.95 -0.0393368752728619 0.340152592755176
