rois term estimate std.error statistic p.value term.1 d CI CI_low CI_high
lh_bankssts_thickness.aparcnative71 convgroup 0.0139713926017205 0.0170682436469944 0.818560649278097 0.413464680261193 convgroup 0.0766652290032964 0.95 -0.107011585251418 0.260258071230425
lh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.0518825168982984 0.0270645049480962 1.91699486089982 0.055863174558304 convgroup 0.17954301875938 0.95 -0.00449172511167919 0.363381699380963
lh_caudalmiddlefrontal_thickness.aparcnative71 convgroup 0.0411608202538109 0.0157799578693396 2.60842396377916 0.00939463405808216 convgroup 0.244301287506524 0.95 0.0599177858530752 0.428418874271292
lh_cuneus_thickness.aparcnative71 convgroup 0.0104871736162835 0.0151243408832516 0.693397067497783 0.488413430531563 convgroup 0.0649425855210777 0.95 -0.118708793142355 0.248522805107226
lh_entorhinal_thickness.aparcnative71 convgroup 0.0538131351341442 0.0326661808463877 1.6473653711525 0.100171843155022 convgroup 0.154289903311245 0.95 -0.0296346340873348 0.338045788414519
lh_fusiform_thickness.aparcnative71 convgroup 0.0133624608499504 0.0143477733881489 0.931326449648815 0.352177527991802 convgroup 0.0872267138691833 0.95 -0.0964757172769521 0.270833613085006
lh_inferiorparietal_thickness.aparcnative71 convgroup 0.00587477193324067 0.0139244916784342 0.421902075056667 0.673295325377553 convgroup 0.039514749737495 0.95 -0.144092248762717 0.223078448818995
lh_inferiortemporal_thickness.aparcnative71 convgroup 0.00981678235942188 0.0160715694194288 0.610816660353931 0.541625293277997 convgroup 0.0572082217565207 0.95 -0.126428089749632 0.240781853073583
lh_isthmuscingulate_thickness.aparcnative71 convgroup 0.0375393944704822 0.0211815413330342 1.7722692546428 0.0770175177204513 convgroup 0.165988223820091 0.95 -0.0179855632482407 0.349780635927761
lh_lateraloccipital_thickness.aparcnative71 convgroup 0.0205262882732643 0.0134829086597284 1.52239318616565 0.128603730659231 convgroup 0.14258518578114 0.95 -0.0412931992042256 0.326307641382533
lh_lateralorbitofrontal_thickness.aparcnative71 convgroup 0.0202832637122925 0.0140093360670375 1.44783904213825 0.148349241321503 convgroup 0.135602550432072 0.95 -0.0482497861132515 0.319306560191802
lh_lingual_thickness.aparcnative71 convgroup -0.0029235350778455 0.0146926311993541 -0.198979681595359 0.8423673269517 convgroup -0.0186361546575256 0.95 -0.202197361918866 0.164945488313753
lh_medialorbitofrontal_thickness.aparcnative71 convgroup 0.03014176639865 0.0151358219952802 1.99141919137587 0.0470309503179279 convgroup 0.186513495955413 0.95 0.00244578495205552 0.370377595970329
lh_middletemporal_thickness.aparcnative71 convgroup 0.0245289850530365 0.0155492596062144 1.57750180228731 0.115373546809355 convgroup 0.147746580576684 0.95 -0.0361517705366631 0.331483397005857
lh_parahippocampal_thickness.aparcnative71 convgroup -0.050317836538143 0.0343893529870219 -1.46318066981755 0.144106870625014 convgroup -0.137039425513172 0.95 -0.320747129855473 0.0468181757286957
lh_paracentral_thickness.aparcnative71 convgroup 0.0445231124874338 0.0181630730131678 2.45129843695258 0.0146084736036304 convgroup 0.229585133600217 0.95 0.0452892218338321 0.413630943097787
lh_parsopercularis_thickness.aparcnative71 convgroup 0.0287358581971141 0.0144028743999323 1.99514745454207 0.0466214090296257 convgroup 0.186862679793744 0.95 0.00279327775836881 0.3707280834013
lh_parsorbitalis_thickness.aparcnative71 convgroup 0.0449829503936353 0.0207221889338787 2.17076248735927 0.0304643571420087 convgroup 0.203310534597448 0.95 0.0191588352621848 0.387240459647491
lh_parstriangularis_thickness.aparcnative71 convgroup 0.0333402904246896 0.0149635265870488 2.22810379830823 0.0263605683993265 convgroup 0.208681040422677 0.95 0.0245011321321063 0.392633363670348
lh_pericalcarine_thickness.aparcnative71 convgroup 0.0138610473796258 0.0152203886292314 0.91068945197661 0.362940160470741 convgroup 0.0852938819478402 0.95 -0.0984036657615991 0.268898020613784
lh_postcentral_thickness.aparcnative71 convgroup 0.0145201091047821 0.0140871068821323 1.03073748401803 0.303210323221365 convgroup 0.0965374102996703 0.95 -0.087189722751891 0.280158831162757
lh_posteriorcingulate_thickness.aparcnative71 convgroup 0.0440173431504899 0.0175651498303563 2.50594749123168 0.0125596796156284 convgroup 0.234703486485633 0.95 0.0503776671956396 0.418773704567169
lh_precentral_thickness.aparcnative71 convgroup 0.0487151622526392 0.0181993064959341 2.67675926352043 0.00770172954386286 convgroup 0.25070147472331 0.95 0.0662783565984202 0.434851814636767
lh_precuneus_thickness.aparcnative71 convgroup 0.0291423329153365 0.0137502779244839 2.11939955507701 0.0345964830621775 convgroup 0.198499955235768 0.95 0.0143729610300084 0.38241036940744
lh_rostralanteriorcingulate_thickness.aparcnative71 convgroup 0.0357153565157939 0.0246495222665414 1.44892692562537 0.14804529425823 convgroup 0.135704440055941 0.95 -0.0481482734664152 0.319408715952431
lh_rostralmiddlefrontal_thickness.aparcnative71 convgroup 0.04939835089307 0.0124554362609532 3.96600728052616 8.48463524583767e-05 convgroup 0.37145061475705 0.95 0.186107489882934 0.556393101360818
lh_superiorfrontal_thickness.aparcnative71 convgroup 0.0589678984726638 0.0148524707566573 3.97024168158908 8.34021344221181e-05 convgroup 0.371847202752658 0.95 0.186500515996647 0.556792833392196
lh_superiorparietal_thickness.aparcnative71 convgroup 0.0196919217412148 0.0146368754707565 1.34536375475476 0.179176417459316 convgroup 0.126004860411958 0.95 -0.0578134867481217 0.309685334971589
lh_superiortemporal_thickness.aparcnative71 convgroup 0.0245155785529465 0.0165744054760957 1.47912265017915 0.139797992837731 convgroup 0.138532528774691 0.95 -0.0453306086172147 0.322244172233895
lh_supramarginal_thickness.aparcnative71 convgroup 0.0286628910718036 0.0148806995074813 1.92617901177249 0.0547033098630141 convgroup 0.180403193299256 0.95 -0.00363555646860769 0.364244947509492
lh_frontalpole_thickness.aparcnative71 convgroup 0.0671933210864326 0.0260989674703683 2.57455859748939 0.0103511898017717 convgroup 0.241129505349423 0.95 0.0567652884149048 0.425231176121003
lh_temporalpole_thickness.aparcnative71 convgroup 0.0349414537251113 0.0352546803507263 0.991115317952144 0.322154889707849 convgroup 0.0928264544435257 0.95 -0.0908905992947009 0.276441851596306
lh_transversetemporal_thickness.aparcnative71 convgroup 0.0321885177819419 0.0219909358231425 1.46371750801382 0.143960128095988 convgroup 0.137089705016946 0.95 -0.0467680838695311 0.320797555498289
lh_insula_thickness.aparcnative71 convgroup 0.0451656540508006 0.0186413768819514 2.42287113965975 0.015786906735624 convgroup 0.226922673269609 0.95 0.0426420995149007 0.41095601235322
lh_MeanThickness_thickness.aparcnative71 convgroup 0.0301046832683219 0.010057801543031 2.99316735764997 0.00291093373213607 convgroup 0.280335807886443 0.95 0.0957171744743893 0.464649959883872
rh_bankssts_thickness.aparcnative71 convgroup 0.0123172293845704 0.0187552650299324 0.656734488417667 0.511682943753347 convgroup 0.0615088203828349 0.95 -0.122135699296668 0.245085944793286
rh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.0138573947922934 0.0252589854899417 0.548612484765533 0.583539913186683 convgroup 0.0513822669287976 0.95 -0.132243604086207 0.234951827698801
rh_caudalmiddlefrontal_thickness.aparcnative71 convgroup 0.0397112800642356 0.0150882902104585 2.63192711104599 0.00877808727680486 convgroup 0.246502558932287 0.95 0.0621055329156361 0.430631303324916
rh_cuneus_thickness.aparcnative71 convgroup 0.0107948129787291 0.0144090157226909 0.74917074049199 0.454140584346366 convgroup 0.0701662685996949 0.95 -0.113496055127932 0.2537517273169
rh_entorhinal_thickness.aparcnative71 convgroup 0.0356080323678006 0.0369654724930232 0.9632781611143 0.335918488271369 convgroup 0.0902192658306158 0.95 -0.0934908879044981 0.273830616685304
rh_fusiform_thickness.aparcnative71 convgroup 0.0207016948302432 0.0166762717183399 1.24138627505549 0.215101270449114 convgroup 0.116266477190922 0.95 -0.0675195352440578 0.299925241099288
rh_inferiorparietal_thickness.aparcnative71 convgroup 0.0183253850755208 0.0133290049666978 1.37485019484248 0.169853057141777 convgroup 0.128766518553979 0.95 -0.0550613893271996 0.312453554991701
rh_inferiortemporal_thickness.aparcnative71 convgroup 0.0048122246113723 0.0162844763085772 0.295509939661839 0.767738871171753 convgroup 0.0276770416668641 0.95 -0.15591435832318 0.211238093143581
rh_isthmuscingulate_thickness.aparcnative71 convgroup 0.0115286312850312 0.0216071961198201 0.533555173984653 0.593909296641489 convgroup 0.0499720205650028 0.95 -0.133651436953519 0.233540730298374
rh_lateraloccipital_thickness.aparcnative71 convgroup 0.0241767821576181 0.0146102342178589 1.65478402311069 0.0986563881468016 convgroup 0.154984723727755 0.95 -0.0289426454005931 0.338742685637362
rh_lateralorbitofrontal_thickness.aparcnative71 convgroup 0.00493542788261924 0.0144883487147014 0.340648060024345 0.733525426147767 convgroup 0.0319046139761631 0.95 -0.1516919902649 0.215466248774709
rh_lingual_thickness.aparcnative71 convgroup 0.00456006840973842 0.0142216906366586 0.320641794723346 0.748628747511559 convgroup 0.0300308555537976 0.95 -0.153563390670331 0.213592186927069
rh_medialorbitofrontal_thickness.aparcnative71 convgroup 0.0138148995098047 0.0162213314739157 0.851650157819621 0.394855318625655 convgroup 0.0797643454245167 0.95 -0.103919730540807 0.263361032494637
rh_middletemporal_thickness.aparcnative71 convgroup 0.0119015212286653 0.0159807927560046 0.744739100893068 0.456813093980883 convgroup 0.0697512075226555 0.95 -0.113910226981241 0.253336232386394
rh_parahippocampal_thickness.aparcnative71 convgroup -0.0343915425269443 0.0275218371616243 -1.24960925845819 0.212083310843453 convgroup -0.117036630149306 0.95 -0.30069702927402 0.0667518617965783
rh_paracentral_thickness.aparcnative71 convgroup 0.0507622082749787 0.0177161691566641 2.86530388291557 0.00435860723984994 convgroup 0.268360296260866 0.95 0.0838230661043227 0.452605846954041
rh_parsopercularis_thickness.aparcnative71 convgroup 0.0371181532974523 0.0146108023000817 2.54045962262077 0.0114012805718149 convgroup 0.23793584374428 0.95 0.0535908277286246 0.422021771597627
rh_parsorbitalis_thickness.aparcnative71 convgroup 0.0157034945653848 0.0201192246840397 0.780521854693645 0.435488743872475 convgroup 0.0731025694735496 0.95 -0.11056618418593 0.256691243362743
rh_parstriangularis_thickness.aparcnative71 convgroup 0.0449035755056791 0.0144166877858071 3.11469431625519 0.00195739828346867 convgroup 0.291717850401875 0.95 0.107018884553807 0.476100221992637
rh_pericalcarine_thickness.aparcnative71 convgroup 0.0257987759705109 0.0156789731547148 1.6454378559066 0.10056862139193 convgroup 0.154109374968152 0.95 -0.0298144337170346 0.337864717905552
rh_postcentral_thickness.aparcnative71 convgroup 0.0175634877051586 0.0145030422619471 1.21102092843247 0.226514636164505 convgroup 0.113422501909834 0.95 -0.0703544728097377 0.297075334629476
rh_posteriorcingulate_thickness.aparcnative71 convgroup 0.0161974811280524 0.0179619923171997 0.901764171925533 0.367658201364506 convgroup 0.084457952881817 0.95 -0.0992375211038401 0.268060920055381
rh_precentral_thickness.aparcnative71 convgroup 0.0474132102304174 0.0180264815233734 2.63019769936473 0.00882218592300495 convgroup 0.246340584687982 0.95 0.0619445514174737 0.43046848702094
rh_precuneus_thickness.aparcnative71 convgroup 0.0176122172601818 0.0133497468465286 1.3192922279842 0.187733486574513 convgroup 0.123563038206001 0.95 -0.0602469938336278 0.307237875148192
rh_rostralanteriorcingulate_thickness.aparcnative71 convgroup -0.00916190113652254 0.0242229546849823 -0.378232187430161 0.705434128867046 convgroup -0.0354246900230597 0.95 -0.218987109035949 0.148176555846693
rh_rostralmiddlefrontal_thickness.aparcnative71 convgroup 0.0278765405281486 0.0122296306011754 2.27942620977197 0.0231029284121687 convgroup 0.213487824661986 0.95 0.0292821173228953 0.397460766215281
rh_superiorfrontal_thickness.aparcnative71 convgroup 0.0373313667223456 0.0147063377889924 2.53845432207384 0.0114658896926621 convgroup 0.237748030140259 0.95 0.0534041343949156 0.421833038130356
rh_superiorparietal_thickness.aparcnative71 convgroup 0.028203715259461 0.0141519499398948 1.99292079036782 0.0468656393126346 convgroup 0.186654133586468 0.95 0.00258574671685317 0.370518754633808
rh_superiortemporal_thickness.aparcnative71 convgroup 0.0170542324498371 0.0159599243678376 1.06856599422267 0.285830616793897 convgroup 0.100080374892764 0.95 -0.083656678059546 0.283707834394578
rh_supramarginal_thickness.aparcnative71 convgroup 0.0275009517478379 0.013115962608611 2.09675435715124 0.0365656193483808 convgroup 0.196379038127995 0.95 0.0122627721864204 0.380281018365347
rh_frontalpole_thickness.aparcnative71 convgroup 0.0381303613952734 0.0272602939921814 1.39875092345701 0.162567446357679 convgroup 0.131005026884663 0.95 -0.0528307769095027 0.314697491685937
rh_temporalpole_thickness.aparcnative71 convgroup 0.0144945731604604 0.0366836015047458 0.395124049054595 0.69293610453437 convgroup 0.0370067578159243 0.95 -0.146596674941373 0.220569629766562
rh_transversetemporal_thickness.aparcnative71 convgroup 0.00530665930754263 0.0242234490170278 0.219071169584989 0.826692628355513 convgroup 0.0205178949159908 0.95 -0.163065611994041 0.204078926451408
rh_insula_thickness.aparcnative71 convgroup 0.0247426845026828 0.0186467543734923 1.32691641703911 0.185200381897056 convgroup 0.124277108935365 0.95 -0.0595353433588258 0.307953573630302
rh_MeanThickness_thickness.aparcnative71 convgroup 0.0240182025685628 0.0100629132323091 2.38680410076949 0.0174022606565688 convgroup 0.223544685580571 0.95 0.0392833064077951 0.407562453388144
