rois term estimate std.error statistic p.value term.1 d CI CI_low CI_high
lh_bankssts_thickness.aparcnative71 convgroup 0.0240120132598376 0.0173451971319247 1.38436093157121 0.16691336703131 convgroup 0.128534685673607 0.95 -0.0537002079523161 0.310631396372981
lh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.0560627088032924 0.0274757306082012 2.04044469654824 0.0418716216534002 convgroup 0.189450533978549 0.95 0.00696328595243799 0.371734545051115
lh_caudalmiddlefrontal_thickness.aparcnative71 convgroup 0.0341246530670063 0.016017037801203 2.13052210343434 0.0336538290725634 convgroup 0.197814011245461 0.95 0.0152855855880152 0.380130309974369
lh_cuneus_thickness.aparcnative71 convgroup 0.00838951912670253 0.0152725528142766 0.549320027157485 0.583050110533454 convgroup 0.0510030841052182 0.95 -0.13103202976358 0.23298327511517
lh_entorhinal_thickness.aparcnative71 convgroup 0.0493227674224537 0.0330443814555894 1.49262189969396 0.136215794410501 convgroup 0.138586464217071 0.95 -0.0436842802967383 0.320708265981312
lh_fusiform_thickness.aparcnative71 convgroup 0.00611701212923423 0.0144935125810705 0.422051734872294 0.67318273693373 convgroup 0.039186519817661 0.95 -0.142830125422517 0.221160960542081
lh_inferiorparietal_thickness.aparcnative71 convgroup 0.0156143413431007 0.0143679311146978 1.08674945741686 0.277711772483645 convgroup 0.100902154004376 0.95 -0.0812459079156969 0.282941643446041
lh_inferiortemporal_thickness.aparcnative71 convgroup 0.0221079469143072 0.0162796611460803 1.35801026298574 0.175120401357774 convgroup 0.126088087516522 0.95 -0.0561384196957206 0.308179021640413
lh_isthmuscingulate_thickness.aparcnative71 convgroup 0.0431066905482334 0.0213284444087576 2.02108928912479 0.0438442521294869 convgroup 0.187653429515022 0.95 0.00517483390964652 0.369930710518891
lh_lateraloccipital_thickness.aparcnative71 convgroup 0.0187685175159276 0.0138805415987387 1.35214590745026 0.176987307233283 convgroup 0.125543595774346 0.95 -0.0566810699798563 0.307633264508844
lh_lateralorbitofrontal_thickness.aparcnative71 convgroup 0.0314014221650256 0.0140298755262768 2.23818252030912 0.025682764004839 convgroup 0.207810030005384 0.95 0.0252303265775126 0.390166993510475
lh_lingual_thickness.aparcnative71 convgroup -0.00560381286510659 0.0149791160533611 -0.374108381639059 0.708494576557593 convgroup -0.0347350912216673 0.95 -0.216708183627041 0.147275415630306
lh_medialorbitofrontal_thickness.aparcnative71 convgroup 0.0247450507383612 0.0152593956738826 1.6216271775896 0.1055624754194 convgroup 0.1505643035698 0.95 -0.0317521959689052 0.332719024346809
lh_middletemporal_thickness.aparcnative71 convgroup 0.0276991002691851 0.0158177025893796 1.7511455985892 0.0805815924331954 convgroup 0.162589787063639 0.95 -0.0197758649152612 0.344780820537136
lh_parahippocampal_thickness.aparcnative71 convgroup -0.0357101025996175 0.0349441394241883 -1.02191964627119 0.307351432442288 convgroup -0.0948828571520505 0.95 -0.276912202942988 0.0872485987820346
lh_paracentral_thickness.aparcnative71 convgroup 0.0474975574736205 0.0184630897009678 2.57256820190451 0.0104045554881883 convgroup 0.238856961118094 0.95 0.0561036856756491 0.421354638826258
lh_parsopercularis_thickness.aparcnative71 convgroup 0.0289381280161243 0.0146191493545175 1.9794672941885 0.0483539932047849 convgroup 0.183788924302374 0.95 0.00132866654050873 0.366051982452824
lh_parsorbitalis_thickness.aparcnative71 convgroup 0.0355859785687944 0.0209853820333043 1.69575080941193 0.090603887789432 convgroup 0.157446510008879 0.95 -0.0248977133405644 0.33962161103272
