rois,term,estimate,std.error,statistic,p.value,term.1,d,CI,CI_low,CI_high,yearsBeforeAB,analysis,desctext,othertext,typetext,src,pInd,pIndFDR,FDRind,pCol,roi,sigdirection
lh_inferiorparietal_thickness.aparcnative71,convgroup,0.0217152963496366,0.0257551709659655,0.843143164467151,0.400354379155697,convgroup,0.130488753803406,0.95,-0.173361312145011,0.433949227184417,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_inferiorparietal,NA
lh_inferiortemporal_thickness.aparcnative71,convgroup,0.0244822792411906,0.0261152602881392,0.937470236599929,0.349870516676295,convgroup,0.14508724977806,0.95,-0.158860594553455,0.448602116946997,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_inferiortemporal,NA
lh_isthmuscingulate_thickness.aparcnative71,convgroup,0.0281263099244328,0.0362269499754779,0.776391883486507,0.438615859664133,convgroup,0.120158015398559,0.95,-0.183627740434611,0.423584904461687,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_isthmuscingulate,NA
lh_lateraloccipital_thickness.aparcnative71,convgroup,0.0302312926716566,0.0255637264096993,1.1825855193078,0.238654404914002,convgroup,0.183022429859764,0.95,-0.121216826710547,0.486716311777903,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_lateraloccipital,NA
lh_lateralorbitofrontal_thickness.aparcnative71,convgroup,0.0244324784813487,0.0251347411635514,0.972060079010438,0.332426490858428,convgroup,0.150440534511449,0.95,-0.153545162192977,0.453977348700166,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_lateralorbitofrontal,NA
lh_lingual_thickness.aparcnative71,convgroup,0.00919258536065954,0.0236341441162074,0.388953596773392,0.697805949774972,convgroup,0.060196265912193,0.95,-0.243295501667109,0.363507975144194,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_lingual,NA
lh_medialorbitofrontal_thickness.aparcnative71,convgroup,0.0492980114131986,0.028765245682065,1.71380463626409,0.088420064143681,convgroup,0.265236368713174,0.95,-0.0398190463726993,0.569504840242217,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_medialorbitofrontal,NA
lh_middletemporal_thickness.aparcnative71,convgroup,0.019295247438006,0.0270624818632335,0.712988835817757,0.476847750934831,convgroup,0.11034546513865,0.95,-0.193382905195097,0.413744180731577,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_middletemporal,NA
lh_parahippocampal_thickness.aparcnative71,convgroup,-0.0665369006694207,0.0658250839637931,-1.01081376069371,0.31356787461324,convgroup,-0.156438234357998,0.95,-0.460000944281963,0.147591150276725,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_parahippocampal,NA
lh_paracentral_thickness.aparcnative71,convgroup,0.0310965167577051,0.0356362652694596,0.8726087462469,0.384129276935977,convgroup,0.135048984151667,0.95,-0.168830778321175,0.438525578118713,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_paracentral,NA
lh_parsopercularis_thickness.aparcnative71,convgroup,0.0315026350440183,0.0277982547726275,1.13325945465607,0.258729628670866,convgroup,0.175388498900367,0.95,-0.128787780484853,0.47904196649026,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_parsopercularis,NA
lh_parsorbitalis_thickness.aparcnative71,convgroup,0.0471870503474358,0.0381686363316835,1.23627812996469,0.218091157160338,convgroup,0.191332147768106,0.95,-0.112978150968932,0.495072494096164,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_parsorbitalis,NA
lh_parstriangularis_thickness.aparcnative71,convgroup,0.014225691255578,0.0262756148109054,0.541402793348677,0.588951508312898,convgroup,0.083790011930417,0.95,-0.219801229581721,0.387130786096576,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_parstriangularis,NA
lh_pericalcarine_thickness.aparcnative71,convgroup,0.0207565264869924,0.0238974016045031,0.868568341885385,0.386329782910819,convgroup,0.134423672398913,0.95,-0.169451971094381,0.437898024151607,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_pericalcarine,NA
lh_postcentral_thickness.aparcnative71,convgroup,0.00177498654924878,0.0261279259234477,0.0679344604102644,0.94591907524232,convgroup,0.0105138527510266,0.95,-0.292837104706618,0.313833341499502,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_postcentral,NA
lh_posteriorcingulate_thickness.aparcnative71,convgroup,0.030162540532952,0.0312784897864124,0.964322150427316,0.336278752208528,convgroup,0.149242976729587,0.95,-0.154734175033783,0.452774784991421,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_posteriorcingulate,NA
lh_precentral_thickness.aparcnative71,convgroup,0.0297816283263229,0.0350075116904455,0.850721084939354,0.396142420234342,convgroup,0.131661547986544,0.95,-0.172196100528832,0.435126107236495,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_precentral,NA
lh_precuneus_thickness.aparcnative71,convgroup,0.0582398139955354,0.0240246884082517,2.42416521729089,0.0164106772705266,convgroup,0.37517507292817,0.95,0.0686370357325791,0.680609106319997,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,1,1,0,#aad6e7,lh_precuneus,positive_sigonly
lh_rostralanteriorcingulate_thickness.aparcnative71,convgroup,0.0235217317714628,0.0450816602801805,0.521758329779256,0.602529915362628,convgroup,0.0807497434702792,0.95,-0.222827505042619,0.38408558396719,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_rostralanteriorcingulate,NA
lh_rostralmiddlefrontal_thickness.aparcnative71,convgroup,0.0679313127070142,0.0236120106337808,2.8769812855254,0.00453936168351656,convgroup,0.445254991661097,0.95,0.137541149242556,0.751667317929415,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,1,1,0,#aad6e7,lh_rostralmiddlefrontal,positive_sigonly
lh_superiorfrontal_thickness.aparcnative71,convgroup,0.0667726664749811,0.0277081734122116,2.40985450327638,0.0170454605717084,convgroup,0.372960280332456,0.95,0.0664564844664677,0.678366332824056,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,1,1,0,#aad6e7,lh_superiorfrontal,positive_sigonly
lh_superiorparietal_thickness.aparcnative71,convgroup,0.0324569933901357,0.0269176038883099,1.20579058688918,0.229603857041435,convgroup,0.186613753941164,0.95,-0.117655911874206,0.490327395940512,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_superiorparietal,NA
lh_superiortemporal_thickness.aparcnative71,convgroup,0.00362676398832972,0.0308983189104356,0.117377388680677,0.906702049845156,convgroup,0.0181658700670595,0.95,-0.285200690911517,0.321478083400682,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_superiortemporal,NA
lh_supramarginal_thickness.aparcnative71,convgroup,0.016589703782323,0.0288784597457499,0.57446636449385,0.566425271044981,convgroup,0.088907083830953,0.95,-0.214708510318408,0.39225693774785,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_supramarginal,NA
lh_frontalpole_thickness.aparcnative71,convgroup,0.000282218015895486,0.0509265824379688,0.00554166414444248,0.995585028653193,convgroup,0.000857653692374201,0.95,-0.302476780704676,0.304189513346734,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_frontalpole,NA
lh_temporalpole_thickness.aparcnative71,convgroup,0.0112157182702157,0.0642566096358936,0.174545752316671,0.861648002425909,convgroup,0.0270135116565579,0.95,-0.276373831599344,0.330320056696047,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_temporalpole,NA
lh_transversetemporal_thickness.aparcnative71,convgroup,0.0372166382937461,0.0425032812373902,0.875618004310842,0.382495397994944,convgroup,0.135514710912181,0.95,-0.168368120690786,0.438993008031866,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_transversetemporal,NA
lh_insula_thickness.aparcnative71,convgroup,0.0606869948964605,0.0340436642990591,1.78262229245803,0.0764645291429366,convgroup,0.275886908947458,0.95,-0.0292929269780015,0.580248509624424,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_insula,NA
lh_MeanThickness_thickness.aparcnative71,convgroup,0.0346453628452266,0.0191734462160015,1.80694500377886,0.0725709219822301,convgroup,0.279651204767113,0.95,-0.0255732346769545,0.584046676006522,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,lh_MeanThickness,NA
rh_bankssts_thickness.aparcnative71,convgroup,-0.0119490160292266,0.0333516331427311,-0.358273790614384,0.720590901142095,convgroup,-0.0554481165570962,0.95,-0.358756527722582,0.248026137099964,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_bankssts,NA
rh_caudalanteriorcingulate_thickness.aparcnative71,convgroup,-0.0164829477837199,0.0464232417386799,-0.355058095177922,0.722994081737502,convgroup,-0.0549504405895985,0.95,-0.35825855902953,0.248522023349588,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_caudalanteriorcingulate,NA
rh_caudalmiddlefrontal_thickness.aparcnative71,convgroup,0.0454570569637643,0.0272173797458769,1.67014816959559,0.0967632840101586,convgroup,0.258479891081486,0.95,-0.0464989825746739,0.562691541093166,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_caudalmiddlefrontal,NA
rh_cuneus_thickness.aparcnative71,convgroup,-0.000996631471368893,0.0228833626931952,-0.0435526668318403,0.965313013174129,convgroup,-0.0067404130866594,0.95,-0.310064327248265,0.296603655512798,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_cuneus,NA
rh_entorhinal_thickness.aparcnative71,convgroup,0.00161018657987585,0.0650622202450805,0.0247484111948609,0.980285187523897,convgroup,0.00383017911017825,0.95,-0.299508955320018,0.307157864908118,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_entorhinal,NA
rh_fusiform_thickness.aparcnative71,convgroup,0.0436393261042093,0.0297285097397569,1.46792847963882,0.14400456643472,convgroup,0.227183432248607,0.95,-0.0774629147019198,0.531154234121419,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_fusiform,NA
rh_inferiorparietal_thickness.aparcnative71,convgroup,0.0338600783391532,0.0247034698999507,1.3706608211837,0.17232015264295,convgroup,0.212129837471253,0.95,-0.0923695588268128,0.515997971754844,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_inferiorparietal,NA
rh_inferiortemporal_thickness.aparcnative71,convgroup,0.014418732869057,0.0298811879940488,0.482535462510012,0.630057501863741,convgroup,0.0746794302823705,0.95,-0.2288709004139,0.378006484992676,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_inferiortemporal,NA
rh_isthmuscingulate_thickness.aparcnative71,convgroup,-0.0195426972935721,0.0342802499533629,-0.570086195992131,0.569385388692346,convgroup,-0.088229188601144,0.95,-0.391577787853418,0.215383132288813,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_isthmuscingulate,NA
rh_lateraloccipital_thickness.aparcnative71,convgroup,0.0289598877626758,0.026452048710277,1.09480698753683,0.275177687989894,convgroup,0.169437416419342,0.95,-0.134691275752613,0.473060927563941,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_lateraloccipital,NA
rh_lateralorbitofrontal_thickness.aparcnative71,convgroup,0.0134914458407801,0.0281006583738071,0.480111378933228,0.631776455948199,convgroup,0.0743042678445065,0.95,-0.229244452496789,0.377630823192351,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_lateralorbitofrontal,NA
rh_lingual_thickness.aparcnative71,convgroup,0.019350264118445,0.022021535518264,0.878697314381028,0.380827941304958,convgroup,0.135991279246678,0.95,-0.167894695657304,0.439471310310709,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_lingual,NA
rh_medialorbitofrontal_thickness.aparcnative71,convgroup,0.0242569675586194,0.0315313730045247,0.769296267407657,0.442804146049109,convgroup,0.119059864884368,0.95,-0.18471927786675,0.422483407306555,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_medialorbitofrontal,NA
rh_middletemporal_thickness.aparcnative71,convgroup,0.000236276021283626,0.0276967651046783,0.00853081651920847,0.993203657982996,convgroup,0.0013202688030099,0.95,-0.302014873196163,0.30465144374,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_middletemporal,NA
rh_parahippocampal_thickness.aparcnative71,convgroup,-0.075474476420312,0.0513855431128705,-1.46878814250399,0.143771412320498,convgroup,-0.22731647766805,0.95,-0.531288239262951,0.0773312150692946,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_parahippocampal,NA
rh_paracentral_thickness.aparcnative71,convgroup,0.0496729821772274,0.0326186643049349,1.52283924666137,0.129690268196217,convgroup,0.235681677696271,0.95,-0.069051359574108,0.539714232775551,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_paracentral,NA
rh_parsopercularis_thickness.aparcnative71,convgroup,0.0429054194086815,0.0284732154924098,1.50686947949798,0.133733397145184,convgroup,0.233210122326432,0.95,-0.0714974187184756,0.537224430003977,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_parsopercularis,NA
rh_parsorbitalis_thickness.aparcnative71,convgroup,-0.00412937816356388,0.036278558353312,-0.113824207768909,0.909513872341079,convgroup,-0.0176159632792749,0.95,-0.320928615962382,0.285749402196585,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_parsorbitalis,NA
rh_parstriangularis_thickness.aparcnative71,convgroup,0.0475916397798312,0.027075500831338,1.75773811447828,0.0806242671564529,convgroup,0.272035717938808,0.95,-0.0330984567301793,0.576363118877229,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_parstriangularis,NA
rh_pericalcarine_thickness.aparcnative71,convgroup,0.0330656352742632,0.0234652759296337,1.40913046892858,0.160655916450125,convgroup,0.218083578905731,0.95,-0.0864729102138251,0.521991277690393,4,analysnum3matchF0procLONGpredAB0singleT1reproduce2,reduced,_Yintonly,level,/cluster/projects/p274/projects/p040-ad_change/Berkeley/results/cortmaps/analysnum3matchF0procLONGpredAB0singleT1reproduce2/thickness/thickness_cortmapAB4_nTime2_analysnum3matchF0procLONGpredAB0singleT1reproduce2_Yintonly.csv,0,0,0,NA,rh_pericalcarine,NA
