rois term estimate std.error statistic p.value term.1 d CI CI_low CI_high
lh_bankssts_thickness.aparcnative71 convgroup 8.20337650242514e-05 8.35989796305822e-05 0.981277108724922 0.331276493416342 convgroup 0.280364888207121 0.95 -0.283768571153267 0.841671438697488
lh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.00011605836265266 0.000413106720076802 0.280940389038172 0.779939019298523 convgroup 0.0802686825823348 0.95 -0.480353348078004 0.640074555566448
lh_caudalmiddlefrontal_thickness.aparcnative71 convgroup 8.15853009567427e-05 0.00018351525550196 0.444569584875036 0.658588325889838 convgroup 0.127019881392868 0.95 -0.434176469617322 0.686925858974729
lh_cuneus_thickness.aparcnative71 convgroup 2.00504219814783e-05 7.20221096520023e-05 0.278392594695689 0.781882463526492 convgroup 0.0795407413416253 0.95 -0.48107367781143 0.639346240539942
lh_entorhinal_thickness.aparcnative71 convgroup 0.0024916042047517 0.000935356025699791 2.66380301862876 0.010427751259627 convgroup 0.761086576751073 0.95 0.177655420097247 1.33727122667973
lh_fusiform_thickness.aparcnative71 convgroup 9.43376109343185e-05 0.000210904061600699 0.447301062949306 0.656628811680174 convgroup 0.127800303699802 0.95 -0.433406863079461 0.687709359241175
lh_inferiorparietal_thickness.aparcnative71 convgroup -6.06123485746269e-07 9.69416283440086e-06 -0.0625245826896336 0.950399440955215 convgroup -0.0178641664827525 0.95 -0.577774086267501 0.542227558955977
lh_inferiortemporal_thickness.aparcnative71 convgroup 0.000194478730111468 0.00032157857335762 0.604762711896206 0.548127128885374 convgroup 0.172789346256059 0.95 -0.389115112107819 0.732941549748481
lh_isthmuscingulate_thickness.aparcnative71 convgroup -9.37696557040805e-05 5.848265201053e-05 -1.60337557344693 0.115279069278281 convgroup -0.458107306699122 0.95 -1.02308298799388 0.111416794631741
lh_lateraloccipital_thickness.aparcnative71 convgroup 9.40195586449376e-06 4.21350327363414e-05 0.223138686596643 0.824355194266605 convgroup 0.0637539104561837 0.95 -0.496701567815582 0.623560874440584
lh_lateralorbitofrontal_thickness.aparcnative71 convgroup 0.000317453491354768 0.000322340577279941 0.984838750471899 0.329541393355061 convgroup 0.281382500134828 0.95 -0.282775813558285 0.842703877723344
lh_lingual_thickness.aparcnative71 convgroup -2.204106674639e-05 2.02577155824499e-05 -1.08803318205756 0.281903289772408 convgroup -0.310866623445017 0.95 -0.87264723394964 0.254041799214727
lh_medialorbitofrontal_thickness.aparcnative71 convgroup 0.000607681723002515 0.000303751542561962 2.00058810525564 0.0509935422215814 convgroup 0.571596601501612 0.95 -0.00245569326995002 1.14004943638913
lh_middletemporal_thickness.aparcnative71 convgroup 9.2622588489436e-05 0.000104741516986353 0.884296801826004 0.380854606331126 convgroup 0.252656229093144 0.95 -0.310827746495713 0.81358822676144
lh_parahippocampal_thickness.aparcnative71 convgroup -0.000297121723876234 0.000433279740979814 -0.685750326577296 0.496102422385242 convgroup -0.19592866473637 0.95 -0.756260932778091 0.366388549476149
lh_paracentral_thickness.aparcnative71 convgroup 0.000457238657451173 0.000311144746704232 1.46953680656487 0.148079046101921 convgroup 0.419867659018535 0.95 -0.148319581637152 0.983869711728111
lh_parsopercularis_thickness.aparcnative71 convgroup 7.6727788681532e-05 0.000186026570418429 0.412456072855336 0.681804249548859 convgroup 0.117844592244382 0.95 -0.443227120227999 0.677718967497168
lh_parsorbitalis_thickness.aparcnative71 convgroup 0.000521994348711866 0.000426256876287553 1.22460041761233 0.226580706818466 convgroup 0.349885833603524 0.95 -0.21610514432268 0.912367137476333
lh_parstriangularis_thickness.aparcnative71 convgroup 8.10310091591445e-05 0.000127650763320331 0.634786718476589 0.528520537235271 convgroup 0.181367633850454 0.95 -0.380685581722817 0.741582200562577
