rois term estimate std.error statistic p.value term.1 d CI CI_low CI_high
lh_bankssts_thickness.aparcnative71 convgroup 0.00041435880650622 0.00056184133843887 0.737501458432296 0.467683615182154 convgroup 0.295000583372919 0.95 -0.496098592158531 1.08029139780133
lh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.00159526710067782 0.00128267747115953 1.24370088081123 0.225145966170242 convgroup 0.497480352324491 0.95 -0.303223691063003 1.28857250254165
lh_caudalmiddlefrontal_thickness.aparcnative71 convgroup -4.4121757640943e-05 0.000388661384848028 -0.113522359979742 0.910523173761031 convgroup -0.0454089439918969 0.95 -0.829042863063346 0.739128223077474
lh_cuneus_thickness.aparcnative71 convgroup -1.5217403148003e-05 4.7339873225301e-05 -0.321450019005754 0.750541538228934 convgroup -0.128580007602302 0.95 -0.912090501517419 0.657483553122737
lh_entorhinal_thickness.aparcnative71 convgroup -0.00130925624825433 0.00235366180105008 -0.55626354120639 0.582975912609708 convgroup -0.222505416482556 0.95 -1.00668819844637 0.566077996826874
lh_fusiform_thickness.aparcnative71 convgroup -3.34405141217264e-05 0.000428893289140891 -0.0779693107082896 0.938473166530612 convgroup -0.0311877242833158 0.95 -0.814910278022857 0.753155266081773
lh_inferiorparietal_thickness.aparcnative71 convgroup -0.000124119814169638 0.000433410551893168 -0.286379308550459 0.776947482992404 convgroup -0.114551723420183 0.95 -0.898035777820495 0.671207756856633
lh_inferiortemporal_thickness.aparcnative71 convgroup 0.000438632093370088 0.000591120059286747 0.742035541645037 0.464980702448735 convgroup 0.296814216658015 0.95 -0.494354251622066 1.08213935276201
lh_isthmuscingulate_thickness.aparcnative71 convgroup -0.000106051881280334 0.00018703656872247 -0.567011478047894 0.575762652565499 convgroup -0.226804591219158 0.95 -1.01103878016883 0.561914147014518
lh_lateraloccipital_thickness.aparcnative71 convgroup 0.000355860065348458 0.000332180122401303 1.07128645379493 0.294274298339628 convgroup 0.428514581517973 0.95 -0.368497430893389 1.21718517644436
lh_lateralorbitofrontal_thickness.aparcnative71 convgroup 0.000844955931668306 0.000379775165342484 2.22488463906353 0.035346023030966 convgroup 0.889953855625413 0.95 0.0603685892417038 1.70336845019697
lh_lingual_thickness.aparcnative71 convgroup -2.84724111017362e-05 6.18813861910747e-05 -0.460112690653379 0.649412163964206 convgroup -0.184045076261351 0.95 -0.967848389898631 0.603405009847433
lh_medialorbitofrontal_thickness.aparcnative71 convgroup 0.00106922135447722 0.000587316452432025 1.82052001105992 0.0806722051242539 convgroup 0.728208004423969 0.95 -0.0878982751051866 1.53069290401706
lh_middletemporal_thickness.aparcnative71 convgroup 0.000139106414248517 0.000638078536604187 0.21800829563839 0.829192351937004 convgroup 0.0872033182553561 0.95 -0.698017668305771 0.870690983751265
lh_parahippocampal_thickness.aparcnative71 convgroup 0.00156641270997081 0.00243063679631869 0.644445403090752 0.52515621288158 convgroup 0.257778161236301 0.95 -0.531967369969021 1.04243612347992
