rois term estimate std.error statistic p.value term.1 d CI CI_low CI_high
lh_bankssts_thickness.aparcnative71 convgroup -6.30813830442417e-05 0.000107662411312963 -0.585918356044159 0.559224643219195 convgroup -0.116029124124411 0.95 -0.504201885256495 0.272710799127027
lh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.000844107130923779 0.000431178851843176 1.95767284808947 0.0530006884557106 convgroup 0.387676992097588 0.95 -0.00500607506280619 0.778495315168734
lh_caudalmiddlefrontal_thickness.aparcnative71 convgroup 0.000277489598911274 0.000148692320018311 1.86619994144352 0.0648862994674563 convgroup 0.369562657344703 0.95 -0.0227492646356632 0.760094105935109
lh_cuneus_thickness.aparcnative71 convgroup 0.000337355166243727 0.000275532903126513 1.22437343205006 0.223631752555749 convgroup 0.242462069086058 0.95 -0.147678029933008 0.631423337981593
lh_entorhinal_thickness.aparcnative71 convgroup 0.000868685376038254 0.000366104343211853 2.37278085372391 0.0195289305100258 convgroup 0.469880626467366 0.95 0.0753226054099596 0.862196919442668
lh_fusiform_thickness.aparcnative71 convgroup -0.000101468801723034 0.000183982842144845 -0.551512307018012 0.582488739876746 convgroup -0.109215711143056 0.95 -0.497367967292626 0.279470489955606
lh_inferiorparietal_thickness.aparcnative71 convgroup -2.35397929819002e-05 0.000100507843516837 -0.234208517049288 0.815292567730361 convgroup -0.0463801975401127 0.95 -0.434449453899495 0.34191606571981
lh_inferiortemporal_thickness.aparcnative71 convgroup 3.73780359672649e-06 0.00017958101490426 0.0208140242370232 0.983434672630185 convgroup 0.0041217909915491 0.95 -0.3840194251368 0.392242823779116
lh_isthmuscingulate_thickness.aparcnative71 convgroup 0.000484920969531249 0.000437645212723409 1.10802301826552 0.270457817732275 convgroup 0.219421253819441 0.95 -0.170406868643898 0.608181203917586
lh_lateraloccipital_thickness.aparcnative71 convgroup 2.42759330811181e-05 5.30521117722235e-05 0.457586555373056 0.648222721821894 convgroup 0.0906156407003583 0.95 -0.297935313964531 0.47872338992018
lh_lateralorbitofrontal_thickness.aparcnative71 convgroup 0.000557014794361463 0.000281657751433611 1.97762991263798 0.0506685891687395 convgroup 0.391629079783135 0.95 -0.00113698904097847 0.782512069761019
lh_lingual_thickness.aparcnative71 convgroup 3.59249912887925e-05 3.54034462199582e-05 1.0147314774272 0.312634826470569 convgroup 0.200946775831126 0.95 -0.188649375423308 0.589563816968576
lh_medialorbitofrontal_thickness.aparcnative71 convgroup 0.000319599103892794 0.000223611830951501 1.42925847229484 0.155985504055846 convgroup 0.283035352924266 0.95 -0.107715380328165 0.672413433919407
lh_middletemporal_thickness.aparcnative71 convgroup -0.00017651014777525 0.000198350978563157 -0.88988796049245 0.375620114863518 convgroup -0.176224075521225 0.95 -0.564675725656433 0.213087160587694
lh_parahippocampal_thickness.aparcnative71 convgroup -0.000261830994356818 0.000400202445847848 -0.654246362243281 0.514425544567785 convgroup -0.129560085615322 0.95 -0.517780229909696 0.259293130659295
lh_paracentral_thickness.aparcnative71 convgroup 0.000545934771842993 0.000207964056281099 2.62514004393658 0.00999317344228061 convgroup 0.519855192894697 0.95 0.124006023398597 0.913238286758777
lh_parsopercularis_thickness.aparcnative71 convgroup 0.000105900832146368 9.11091251030469e-05 1.16235154301604 0.247805121622107 convgroup 0.230179904878495 0.95 -0.159790740146806 0.619030653270789
lh_parsorbitalis_thickness.aparcnative71 convgroup 0.000235308336548438 0.000255090115704821 0.922451800604955 0.358469812025943 convgroup 0.182672676776681 0.95 -0.206710073943134 0.571164635373499
lh_parstriangularis_thickness.aparcnative71 convgroup 0.000150971675133906 0.000184334944873556 0.819007352281816 0.414691683177432 convgroup 0.162187623508334 0.95 -0.226974898841765 0.550558556078495
lh_pericalcarine_thickness.aparcnative71 convgroup 0.000425285407855081 0.000328726969117466 1.29373445992839 0.19867909182738 convgroup 0.25619759935247 0.95 -0.13414048293133 0.645291065965235
lh_postcentral_thickness.aparcnative71 convgroup 2.35525986980862e-05 5.44037957166671e-05 0.432921975164145 0.665985501316829 convgroup 0.0857313260018774 0.95 -0.302786887636864 0.473830155694386
lh_posteriorcingulate_thickness.aparcnative71 convgroup 8.82243875983067e-05 9.81870851487176e-05 0.898533523677569 0.371017375905329 convgroup 0.177936152150304 0.95 -0.211393885800542 0.566398303147435
lh_precentral_thickness.aparcnative71 convgroup 0.000415249521190687 0.000183143082534822 2.26735028942048 0.0254780736737068 convgroup 0.449002263627429 0.95 0.0549499150683128 0.840907721878201
