yearsBeforePredABpos CTX_LH_BANKSSTS_SUVR CTX_LH_CAUDALANTERIORCINGULATE_SUVR CTX_LH_CAUDALMIDDLEFRONTAL_SUVR CTX_LH_CUNEUS_SUVR CTX_LH_ENTORHINAL_SUVR CTX_LH_FRONTALPOLE_SUVR CTX_LH_FUSIFORM_SUVR CTX_LH_INFERIORPARIETAL_SUVR CTX_LH_INFERIORTEMPORAL_SUVR CTX_LH_INSULA_SUVR CTX_LH_ISTHMUSCINGULATE_SUVR CTX_LH_LATERALOCCIPITAL_SUVR CTX_LH_LATERALORBITOFRONTAL_SUVR CTX_LH_LINGUAL_SUVR CTX_LH_MEDIALORBITOFRONTAL_SUVR CTX_LH_MIDDLETEMPORAL_SUVR CTX_LH_PARACENTRAL_SUVR CTX_LH_PARAHIPPOCAMPAL_SUVR CTX_LH_PARSOPERCULARIS_SUVR CTX_LH_PARSORBITALIS_SUVR CTX_LH_PARSTRIANGULARIS_SUVR CTX_LH_PERICALCARINE_SUVR CTX_LH_POSTCENTRAL_SUVR CTX_LH_POSTERIORCINGULATE_SUVR CTX_LH_PRECENTRAL_SUVR CTX_LH_PRECUNEUS_SUVR CTX_LH_ROSTRALANTERIORCINGULATE_SUVR CTX_LH_ROSTRALMIDDLEFRONTAL_SUVR CTX_LH_SUPERIORFRONTAL_SUVR CTX_LH_SUPERIORPARIETAL_SUVR CTX_LH_SUPERIORTEMPORAL_SUVR CTX_LH_SUPRAMARGINAL_SUVR CTX_LH_TEMPORALPOLE_SUVR CTX_LH_TRANSVERSETEMPORAL_SUVR CTX_RH_BANKSSTS_SUVR CTX_RH_CAUDALANTERIORCINGULATE_SUVR CTX_RH_CAUDALMIDDLEFRONTAL_SUVR CTX_RH_CUNEUS_SUVR CTX_RH_ENTORHINAL_SUVR CTX_RH_FRONTALPOLE_SUVR CTX_RH_FUSIFORM_SUVR CTX_RH_INFERIORPARIETAL_SUVR CTX_RH_INFERIORTEMPORAL_SUVR CTX_RH_INSULA_SUVR CTX_RH_ISTHMUSCINGULATE_SUVR CTX_RH_LATERALOCCIPITAL_SUVR CTX_RH_LATERALORBITOFRONTAL_SUVR CTX_RH_LINGUAL_SUVR CTX_RH_MEDIALORBITOFRONTAL_SUVR CTX_RH_MIDDLETEMPORAL_SUVR CTX_RH_PARACENTRAL_SUVR CTX_RH_PARAHIPPOCAMPAL_SUVR CTX_RH_PARSOPERCULARIS_SUVR CTX_RH_PARSORBITALIS_SUVR CTX_RH_PARSTRIANGULARIS_SUVR CTX_RH_PERICALCARINE_SUVR CTX_RH_POSTCENTRAL_SUVR CTX_RH_POSTERIORCINGULATE_SUVR CTX_RH_PRECENTRAL_SUVR CTX_RH_PRECUNEUS_SUVR CTX_RH_ROSTRALANTERIORCINGULATE_SUVR CTX_RH_ROSTRALMIDDLEFRONTAL_SUVR CTX_RH_SUPERIORFRONTAL_SUVR CTX_RH_SUPERIORPARIETAL_SUVR CTX_RH_SUPERIORTEMPORAL_SUVR CTX_RH_SUPRAMARGINAL_SUVR CTX_RH_TEMPORALPOLE_SUVR CTX_RH_TRANSVERSETEMPORAL_SUVR
0.83 1.26987676862369 1.19813297786097 1.13065496595793 1.10808208612589 0.911077862883754 0.909600692774104 1.10669012822647 1.13482344059701 1.09199182553861 1.05278167114915 1.20486436265562 1.10989722084227 1.15158593092523 1.04935321750558 1.0766846137782 1.04188165944427 1.13219517465996 0.976120652248298 1.11030320247731 1.066386072492 1.13377872055873 1.23522991067695 1.03144753296024 1.20727245024612 1.09732412523714 1.18450994802467 1.14064409734449 1.1055871287667 1.06062331032186 1.08510718051637 1.02347112009338 1.11754914530502 0.927493375678505 1.07091795654424 1.26970014075964 1.16634813796581 1.10686043269252 1.07884632017835 0.904601229638997 0.948977334408748 1.07531652347359 1.11175930298579 1.06233909198799 1.04318705709163 1.19438678418982 1.09000589171011 1.15004643061244 1.02430121549316 1.09280853014768 1.04238650309178 1.13110951791077 0.980127364330397 1.12683119745732 1.08610209960216 1.1252370683181 1.18724983519317 1.02417012043977 1.19113238658601 1.09430345951137 1.17376117496309 1.14920827987816 1.11311278610239 1.06204828160065 1.06033118151788 1.0066737163776 1.09453992986752 0.915599842362097 1.03004638879837
0.84 1.26960170928929 1.19784701166332 1.13040827654574 1.10797089280149 0.910979637057879 0.909297507841264 1.10650363356836 1.1345474716645 1.0917405284104 1.05258692117859 1.20457791238392 1.10973106552544 1.15130973355692 1.04924138413515 1.07636975605308 1.04164151499048 1.13199753159628 0.975967163207526 1.110036337653 1.06611569639696 1.13349753014018 1.23510949765237 1.03130020456925 1.20695341909953 1.09718040603225 1.18416983785063 1.14034731808177 1.1052836394422 1.06036059090602 1.0848578878385 1.02329467444916 1.11730059859932 0.92739246759592 1.07078088670693 1.26941625915926 1.16606139912199 1.10662500011123 1.07875745584947 0.904509771164962 0.948653231797809 1.07515000572205 1.11149647864035 1.06211879661726 1.04300940747268 1.19410582385445 1.08984763089096 1.14976971523737 1.02420105238141 1.09246874377426 1.04215641009028 1.13089055243975 0.979988738891051 1.12657313993792 1.08581691372501 1.12494497829557 1.18712309765697 1.02403262955927 1.19079891094173 1.0941714647037 1.17341598056379 1.14890048459636 1.11279942590893 1.06177270277776 1.06009783700378 1.00649749905619 1.09430598570308 0.915495561698131 1.02995177953718
0.85 1.26932664995488 1.19756104546566 1.13016158713354 1.10785969947709 0.910881411232004 0.908994322908423 1.10631713891024 1.134271502732 1.09148923128218 1.05239217120803 1.20429146211223 1.10956491020861 1.15103353618861 1.04912955076472 1.07605489832795 1.04140137053668 1.13179988853261 0.975813674166755 1.10976947282868 1.06584532030191 1.13321633972163 1.23498908462779 1.03115287617826 1.20663438795294 1.09703668682735 1.1838297276766 1.14005053881906 1.1049801501177 1.06009787149017 1.08460859516063 1.02311822880494 1.11705205189363 0.927291559513335 1.07064381686963 1.26913237755888 1.16577466027818 1.10638956752994 1.07866859152058 0.904418312690927 0.94832912918687 1.0749834879705 1.11123365429491 1.06189850124652 1.04283175785373 1.19382486351909 1.0896893700718 1.1494929998623 1.02410088926966 1.09212895740083 1.04192631708879 1.13067158696872 0.979850113451705 1.12631508241852 1.08553172784787 1.12465288827303 1.18699636012077 1.02389513867877 1.19046543529746 1.09403946989604 1.17307078616449 1.14859268931455 1.11248606571548 1.06149712395486 1.05986449248969 1.00632128173478 1.09407204153864 0.915391281034164 1.02985717027599
0.86 1.26905159062048 1.19727507926801 1.12991489772134 1.10774850615269 0.910783185406128 0.908691137975583 1.10613064425213 1.13399553379949 1.09123793415396 1.05219742123747 1.20400501184054 1.10939875489178 1.1507573388203 1.04901771739428 1.07574004060283 1.04116122608289 1.13160224546893 0.975660185125984 1.10950260800436 1.06557494420687 1.13293514930308 1.23486867160321 1.03100554778726 1.20631535680635 1.09689296762246 1.18348961750256 1.13975375955634 1.1046766607932 1.05983515207433 1.08435930248276 1.02294178316072 1.11680350518794 0.927190651430751 1.07050674703232 1.26884849595849 1.16548792143436 1.10615413494864 1.0785797271917 0.904326854216892 0.948005026575931 1.07481697021896 1.11097082994947 1.06167820587578 1.04265410823477 1.19354390318372 1.08953110925265 1.14921628448723 1.02400072615791 1.09178917102741 1.04169622408729 1.1304526214977 0.979711488012359 1.12605702489913 1.08524654197072 1.1243607982505 1.18686962258456 1.02375764779827 1.19013195965318 1.09390747508838 1.1727255917652 1.14828489403275 1.11217270552202 1.06122154513196 1.05963114797559 1.00614506441338 1.0938380973742 0.915287000370198 1.0297625610148
0.87 1.26877653128607 1.19698911307035 1.12966820830915 1.10763731282829 0.910684959580253 0.908387953042743 1.10594414959402 1.13371956486698 1.09098663702574 1.05200267126691 1.20371856156884 1.10923259957495 1.15048114145199 1.04890588402385 1.07542518287771 1.04092108162909 1.13140460240525 0.975506696085212 1.10923574318005 1.06530456811182 1.13265395888453 1.23474825857863 1.03085821939627 1.20599632565976 1.09674924841757 1.18314950732852 1.13945698029363 1.1043731714687 1.05957243265848 1.08411000980489 1.0227653375165 1.11655495848224 0.927089743348166 1.07036967719502 1.26856461435811 1.16520118259055 1.10591870236735 1.07849086286282 0.904235395742857 0.947680923964992 1.07465045246742 1.11070800560403 1.06145791050504 1.04247645861582 1.19326294284836 1.08937284843349 1.14893956911216 1.02390056304616 1.09144938465398 1.04146613108579 1.13023365602667 0.979572862573013 1.12579896737973 1.08496135609358 1.12406870822797 1.18674288504836 1.02362015691778 1.18979848400891 1.09377548028072 1.1723803973659 1.14797709875094 1.11185934532857 1.06094596630906 1.05939780346149 1.00596884709197 1.09360415320976 0.915182719706232 1.02966795175361
0.88 1.26850147195167 1.1967031468727 1.12942151889695 1.10752611950388 0.910586733754378 0.908084768109903 1.1057576549359 1.13344359593448 1.09073533989752 1.05180792129635 1.20343211129715 1.10906644425812 1.15020494408368 1.04879405065342 1.07511032515259 1.0406809371753 1.13120695934157 0.975353207044441 1.10896887835573 1.06503419201678 1.13237276846598 1.23462784555405 1.03071089100528 1.20567729451318 1.09660552921268 1.18280939715449 1.13916020103091 1.10406968214419 1.05930971324264 1.08386071712702 1.02258889187228 1.11630641177655 0.926988835265581 1.07023260735771 1.26828073275773 1.16491444374673 1.10568326978606 1.07840199853394 0.904143937268822 0.947356821354053 1.07448393471588 1.11044518125859 1.06123761513431 1.04229880899687 1.192981982513 1.08921458761434 1.14866285373709 1.0238003999344 1.09110959828055 1.04123603808429 1.13001469055564 0.979434237133667 1.12554090986033 1.08467617021643 1.12377661820543 1.18661614751216 1.02348266603728 1.18946500836464 1.09364348547306 1.1720352029666 1.14766930346914 1.11154598513512 1.06067038748617 1.05916445894739 1.00579262977056 1.09337020904532 0.915078439042265 1.02957334249242
0.89 1.26822641261726 1.19641718067504 1.12917482948475 1.10741492617948 0.910488507928503 0.907781583177062 1.10557116027779 1.13316762700197 1.0904840427693 1.05161317132579 1.20314566102546 1.10890028894129 1.14992874671537 1.04868221728299 1.07479546742746 1.0404407927215 1.1310093162779 0.975199718003669 1.10870201353142 1.06476381592174 1.13209157804743 1.23450743252947 1.03056356261429 1.20535826336659 1.09646181000778 1.18246928698045 1.1388634217682 1.10376619281969 1.05904699382679 1.08361142444915 1.02241244622805 1.11605786507085 0.926887927182996 1.07009553752041 1.26799685115734 1.16462770490292 1.10544783720477 1.07831313420506 0.904052478794787 0.947032718743115 1.07431741696434 1.11018235691315 1.06101731976357 1.04212115937792 1.19270102217763 1.08905632679519 1.14838613836202 1.02370023682265 1.09076981190713 1.04100594508279 1.12979572508462 0.979295611694321 1.12528285234093 1.08439098433929 1.1234845281829 1.18648940997596 1.02334517515678 1.18913153272036 1.0935114906654 1.1716900085673 1.14736150818733 1.11123262494166 1.06039480866327 1.0589311144333 1.00561641244915 1.09313626488088 0.914974158378299 1.02947873323123
0.9 1.26795135328286 1.19613121447739 1.12892814007256 1.10730373285508 0.910390282102628 0.907478398244222 1.10538466561968 1.13289165806947 1.09023274564108 1.05141842135523 1.20285921075376 1.10873413362446 1.14965254934706 1.04857038391255 1.07448060970234 1.04020064826771 1.13081167321422 0.975046228962898 1.1084351487071 1.06449343982669 1.13181038762888 1.2343870195049 1.0304162342233 1.20503923222 1.09631809080289 1.18212917680641 1.13856664250548 1.10346270349519 1.05878427441095 1.08336213177129 1.02223600058383 1.11580931836516 0.926787019100412 1.0699584676831 1.26771296955696 1.1643409660591 1.10521240462348 1.07822426987618 0.903961020320752 0.946708616132176 1.07415089921279 1.10991953256772 1.06079702439283 1.04194350975897 1.19242006184227 1.08889806597603 1.14810942298696 1.0236000737109 1.0904300255337 1.04077585208129 1.12957675961359 0.979156986254975 1.12502479482154 1.08410579846214 1.12319243816037 1.18636267243975 1.02320768427628 1.18879805707609 1.09337949585774 1.171344814168 1.14705371290553 1.11091926474821 1.06011922984037 1.0586977699192 1.00544019512774 1.09290232071644 0.914869877714333 1.02938412397004
0.91 1.26767629394846 1.19584524827974 1.12868145066036 1.10719253953068 0.910292056276753 0.907175213311382 1.10519817096156 1.13261568913696 1.08998144851286 1.05122367138467 1.20257276048207 1.10856797830763 1.14937635197875 1.04845855054212 1.07416575197722 1.03996050381391 1.13061403015054 0.974892739922127 1.10816828388278 1.06422306373165 1.13152919721033 1.23426660648032 1.03026890583231 1.20472020107341 1.096174371598 1.18178906663238 1.13826986324276 1.10315921417069 1.0585215549951 1.08311283909342 1.02205955493961 1.11556077165946 0.926686111017827 1.0698213978458 1.26742908795658 1.16405422721529 1.10497697204218 1.07813540554729 0.903869561846717 0.946384513521237 1.07398438146125 1.10965670822228 1.06057672902209 1.04176586014001 1.1921391015069 1.08873980515688 1.14783270761189 1.02349991059915 1.09009023916028 1.0405457590798 1.12935779414256 0.979018360815629 1.12476673730214 1.083820612585 1.12290034813784 1.18623593490355 1.02307019339578 1.18846458143182 1.09324750105008 1.17099961976871 1.14674591762372 1.11060590455476 1.05984365101748 1.0584644254051 1.00526397780633 1.092668376552 0.914765597050366 1.02928951470884
0.92 1.26740123461405 1.19555928208208 1.12843476124816 1.10708134620628 0.910193830450878 0.906872028378542 1.10501167630345 1.13233972020445 1.08973015138465 1.05102892141411 1.20228631021038 1.1084018229908 1.14910015461044 1.04834671717169 1.0738508942521 1.03972035936012 1.13041638708686 0.974739250881355 1.10790141905847 1.0639526876366 1.13124800679178 1.23414619345574 1.03012157744132 1.20440116992682 1.09603065239311 1.18144895645834 1.13797308398005 1.10285572484619 1.05825883557926 1.08286354641555 1.02188310929539 1.11531222495377 0.926585202935242 1.06968432800849 1.26714520635619 1.16376748837148 1.10474153946089 1.07804654121841 0.903778103372681 0.946060410910298 1.07381786370971 1.10939388387684 1.06035643365136 1.04158821052106 1.19185814117154 1.08858154433772 1.14755599223682 1.0233997474874 1.08975045278685 1.0403156660783 1.12913882867154 0.978879735376283 1.12450867978274 1.08353542670785 1.1226082581153 1.18610919736735 1.02293270251529 1.18813110578754 1.09311550624242 1.17065442536941 1.14643812234192 1.1102925443613 1.05956807219458 1.058231080891 1.00508776048493 1.09243443238756 0.9146613163864 1.02919490544765
0.93 1.26712617527965 1.19527331588443 1.12818807183597 1.10697015288188 0.910095604625003 0.906568843445702 1.10482518164534 1.13206375127195 1.08947885425643 1.05083417144356 1.20199985993868 1.10823566767397 1.14882395724213 1.04823488380126 1.07353603652697 1.03948021490632 1.13021874402319 0.974585761840584 1.10763455423415 1.06368231154156 1.13096681637323 1.23402578043116 1.02997424905032 1.20408213878023 1.09588693318821 1.1811088462843 1.13767630471733 1.10255223552169 1.05799611616341 1.08261425373768 1.02170666365117 1.11506367824807 0.926484294852657 1.06954725817119 1.26686132475581 1.16348074952766 1.1045061068796 1.07795767688953 0.903686644898646 0.945736308299359 1.07365134595817 1.1091310595314 1.06013613828062 1.04141056090211 1.19157718083617 1.08842328351857 1.14727927686175 1.02329958437565 1.08941066641343 1.0400855730768 1.12891986320051 0.978741109936937 1.12425062226335 1.08325024083071 1.12231616809277 1.18598245983115 1.02279521163479 1.18779763014327 1.09298351143476 1.17030923097011 1.14613032706011 1.10997918416785 1.05929249337168 1.05799773637691 1.00491154316352 1.09220048822312 0.914557035722434 1.02910029618646
0.94 1.26685111594524 1.19498734968677 1.12794138242377 1.10685895955747 0.909997378799128 0.906265658512861 1.10463868698722 1.13178778233944 1.08922755712821 1.050639421473 1.20171340966699 1.10806951235714 1.14854775987382 1.04812305043082 1.07322117880185 1.03924007045253 1.13002110095951 0.974432272799812 1.10736768940984 1.06341193544651 1.13068562595468 1.23390536740658 1.02982692065933 1.20376310763364 1.09574321398332 1.18076873611027 1.13737952545462 1.10224874619718 1.05773339674757 1.08236496105981 1.02153021800695 1.11481513154238 0.926383386770073 1.06941018833388 1.26657744315543 1.16319401068385 1.10427067429831 1.07786881256065 0.903595186424611 0.94541220568842 1.07348482820663 1.10886823518596 1.05991584290988 1.04123291128316 1.19129622050081 1.08826502269941 1.14700256148668 1.0231994212639 1.08907088004 1.0398554800753 1.12870089772949 0.978602484497591 1.12399256474395 1.08296505495356 1.12202407807024 1.18585572229494 1.02265772075429 1.187464154499 1.0928515166271 1.16996403657081 1.14582253177831 1.10966582397439 1.05901691454878 1.05776439186281 1.00473532584211 1.09196654405868 0.914452755058467 1.02900568692527
0.95 1.26657605661084 1.19470138348912 1.12769469301157 1.10674776623307 0.909899152973253 0.905962473580021 1.10445219232911 1.13151181340694 1.08897625999999 1.05044467150244 1.2014269593953 1.10790335704031 1.14827156250551 1.04801121706039 1.07290632107673 1.03899992599873 1.12982345789583 0.974278783759041 1.10710082458552 1.06314155935147 1.13040443553613 1.233784954382 1.02967959226834 1.20344407648705 1.09559949477843 1.18042862593623 1.1370827461919 1.10194525687268 1.05747067733172 1.08211566838194 1.02135377236273 1.11456658483668 0.926282478687488 1.06927311849658 1.26629356155504 1.16290727184003 1.10403524171702 1.07777994823177 0.903503727950576 0.945088103077481 1.07331831045508 1.10860541084052 1.05969554753914 1.0410552616642 1.19101526016545 1.08810676188026 1.14672584611161 1.02309925815214 1.08873109366658 1.0396253870738 1.12848193225846 0.978463859058245 1.12373450722455 1.08267986907642 1.1217319880477 1.18572898475874 1.02252022987379 1.18713067885472 1.09271952181944 1.16961884217151 1.1455147364965 1.10935246378094 1.05874133572589 1.05753104734871 1.0045591085207 1.09173259989424 0.914348474394501 1.02891107766408
0.96 1.26630099727644 1.19441541729146 1.12744800359938 1.10663657290867 0.909800927147377 0.905659288647181 1.10426569767099 1.13123584447443 1.08872496287177 1.05024992153188 1.2011405091236 1.10773720172348 1.1479953651372 1.04789938368996 1.07259146335161 1.03875978154494 1.12962581483215 0.97412529471827 1.10683395976121 1.06287118325643 1.13012324511757 1.23366454135742 1.02953226387735 1.20312504534046 1.09545577557354 1.1800885157622 1.13678596692919 1.10164176754818 1.05720795791588 1.08186637570407 1.02117732671851 1.11431803813099 0.926181570604903 1.06913604865927 1.26600967995466 1.16262053299622 1.10379980913572 1.07769108390288 0.903412269476541 0.944764000466542 1.07315179270354 1.10834258649508 1.05947525216841 1.04087761204525 1.19073429983008 1.0879485010611 1.14644913073654 1.02299909504039 1.08839130729315 1.0393952940723 1.12826296678743 0.978325233618899 1.12347644970516 1.08239468319927 1.12143989802517 1.18560224722254 1.02238273899329 1.18679720321045 1.09258752701178 1.16927364777222 1.1452069412147 1.10903910358749 1.05846575690299 1.05729770283461 1.00438289119929 1.0914986557298 0.914244193730535 1.02881646840289
0.97 1.26602593794203 1.19412945109381 1.12720131418718 1.10652537958427 0.909702701321502 0.905356103714341 1.10407920301288 1.13095987554192 1.08847366574355 1.05005517156132 1.20085405885191 1.10757104640666 1.14771916776889 1.04778755031952 1.07227660562648 1.03851963709114 1.12942817176848 0.973971805677498 1.10656709493689 1.06260080716138 1.12984205469902 1.23354412833285 1.02938493548636 1.20280601419387 1.09531205636865 1.17974840558816 1.13648918766647 1.10133827822368 1.05694523850004 1.0816170830262 1.02100088107429 1.11406949142529 0.926080662522318 1.06899897882197 1.26572579835427 1.1623337941524 1.10356437655443 1.077602219574 0.903320811002506 0.944439897855603 1.072985274952 1.10807976214964 1.05925495679767 1.0406999624263 1.19045333949472 1.08779024024195 1.14617241536147 1.02289893192864 1.08805152091972 1.03916520107081 1.12804400131641 0.978186608179553 1.12321839218576 1.08210949732213 1.12114780800264 1.18547550968634 1.0222452481128 1.18646372756617 1.09245553220412 1.16892845337292 1.14489914593289 1.10872574339403 1.05819017808009 1.05706435832052 1.00420667387788 1.09126471156537 0.914139913066568 1.0287218591417
0.98 1.26575087860763 1.19384348489615 1.12695462477498 1.10641418625987 0.909604475495627 0.905052918781501 1.10389270835477 1.13068390660942 1.08822236861533 1.04986042159076 1.20056760858022 1.10740489108983 1.14744297040058 1.04767571694909 1.07196174790136 1.03827949263734 1.1292305287048 0.973818316636727 1.10630023011257 1.06233043106634 1.12956086428047 1.23342371530827 1.02923760709537 1.20248698304728 1.09516833716375 1.17940829541412 1.13619240840375 1.10103478889918 1.05668251908419 1.08136779034833 1.02082443543007 1.1138209447196 0.925979754439734 1.06886190898466 1.26544191675389 1.16204705530859 1.10332894397314 1.07751335524512 0.903229352528471 0.944115795244665 1.07281875720046 1.1078169378042 1.05903466142693 1.04052231280735 1.19017237915935 1.0876319794228 1.1458956999864 1.02279876881689 1.0877117345463 1.03893510806931 1.12782503584538 0.978047982740207 1.12296033466636 1.08182431144498 1.1208557179801 1.18534877215013 1.0221077572323 1.1861302519219 1.09232353739645 1.16858325897362 1.14459135065109 1.10841238320058 1.0579145992572 1.05683101380642 1.00403045655647 1.09103076740093 0.914035632402602 1.02862724988051
0.99 1.26547581927322 1.1935575186985 1.12670793536279 1.10630299293547 0.909506249669752 0.90474973384866 1.10370621369665 1.13040793767691 1.08797107148712 1.0496656716202 1.20028115830853 1.107238735773 1.14716677303227 1.04756388357866 1.07164689017624 1.03803934818355 1.12903288564112 0.973664827595955 1.10603336528826 1.06206005497129 1.12927967386192 1.23330330228369 1.02909027870438 1.20216795190069 1.09502461795886 1.17906818524009 1.13589562914104 1.10073129957467 1.05641979966835 1.08111849767046 1.02064798978585 1.1135723980139 0.925878846357149 1.06872483914735 1.26515803515351 1.16176031646477 1.10309351139185 1.07742449091624 0.903137894054436 0.943791692633726 1.07265223944892 1.10755411345876 1.05881436605619 1.04034466318839 1.18989141882399 1.08747371860364 1.14561898461133 1.02269860570514 1.08737194817287 1.03870501506781 1.12760607037436 0.977909357300861 1.12270227714697 1.08153912556784 1.12056362795757 1.18522203461393 1.0219702663518 1.18579677627763 1.09219154258879 1.16823806457432 1.14428355536928 1.10809902300713 1.0576390204343 1.05659766929232 1.00385423923507 1.09079682323649 0.913931351738636 1.02853264061932
1 1.26520075993882 1.19327155250084 1.12646124595059 1.10619179961107 0.909408023843877 0.90444654891582 1.10351971903854 1.13013196874441 1.0877197743589 1.04947092164964 1.19999470803683 1.10707258045617 1.14689057566396 1.04745205020823 1.07133203245112 1.03779920372975 1.12883524257744 0.973511338555184 1.10576650046394 1.06178967887625 1.12899848344337 1.23318288925911 1.02894295031338 1.2018489207541 1.09488089875397 1.17872807506605 1.13559884987832 1.10042781025017 1.0561570802525 1.0808692049926 1.02047154414163 1.11332385130821 0.925777938274564 1.06858776931005 1.26487415355312 1.16147357762096 1.10285807881056 1.07733562658736 0.903046435580401 0.943467590022787 1.07248572169737 1.10729128911332 1.05859407068546 1.04016701356944 1.18961045848862 1.08731545778449 1.14534226923626 1.02259844259339 1.08703216179945 1.03847492206631 1.12738710490333 0.977770731861515 1.12244421962757 1.08125393969069 1.12027153793504 1.18509529707773 1.0218327754713 1.18546330063335 1.09205954778113 1.16789287017502 1.14397576008748 1.10778566281367 1.0573634416114 1.05636432477822 1.00367802191366 1.09056287907205 0.913827071074669 1.02843803135812
1.01 1.26492570060442 1.19298558630319 1.12621455653839 1.10608060628666 0.909309798018002 0.90414336398298 1.10333322438043 1.1298559998119 1.08746847723068 1.04927617167908 1.19970825776514 1.10690642513934 1.14661437829565 1.04734021683779 1.07101717472599 1.03755905927596 1.12863759951377 0.973357849514413 1.10549963563963 1.06151930278121 1.12871729302482 1.23306247623453 1.02879562192239 1.20152988960751 1.09473717954908 1.17838796489201 1.13530207061561 1.10012432092567 1.05589436083666 1.08061991231473 1.02029509849741 1.11307530460251 0.925677030191979 1.06845069947274 1.26459027195274 1.16118683877715 1.10262264622926 1.07724676225847 0.902954977106366 0.943143487411848 1.07231920394583 1.10702846476788 1.05837377531472 1.03998936395049 1.18932949815326 1.08715719696533 1.14506555386119 1.02249827948163 1.08669237542602 1.03824482906481 1.1271681394323 0.977632106422169 1.12218616210817 1.08096875381355 1.11997944791251 1.18496855954152 1.0216952845908 1.18512982498908 1.09192755297347 1.16754767577573 1.14366796480567 1.10747230262022 1.0570878627885 1.05613098026413 1.00350180459225 1.09032893490761 0.913722790410703 1.02834342209693
1.02 1.26465064127001 1.19269962010553 1.1259678671262 1.10596941296226 0.909211572192127 0.90384017905014 1.10314672972231 1.12958003087939 1.08721718010246 1.04908142170852 1.19942180749345 1.10674026982251 1.14633818092734 1.04722838346736 1.07070231700087 1.03731891482216 1.12843995645009 0.973204360473641 1.10523277081531 1.06124892668616 1.12843610260627 1.23294206320995 1.0286482935314 1.20121085846092 1.09459346034418 1.17804785471798 1.13500529135289 1.09982083160117 1.05563164142081 1.08037061963686 1.02011865285318 1.11282675789682 0.925576122109394 1.06831362963544 1.26430639035236 1.16090009993333 1.10238721364797 1.07715789792959 0.902863518632331 0.942819384800909 1.07215268619429 1.10676564042244 1.05815347994398 1.03981171433154 1.18904853781789 1.08699893614618 1.14478883848612 1.02239811636988 1.0863525890526 1.03801473606331 1.12694917396128 0.977493480982823 1.12192810458877 1.0806835679364 1.11968735788997 1.18484182200532 1.02155779371031 1.18479634934481 1.09179555816581 1.16720248137643 1.14336016952387 1.10715894242676 1.05681228396561 1.05589763575003 1.00332558727084 1.09009499074317 0.913618509746737 1.02824881283574
1.03 1.26437558193561 1.19241365390788 1.125721177714 1.10585821963786 0.909113346366252 0.903536994117299 1.1029602350642 1.12930406194689 1.08696588297424 1.04888667173796 1.19913535722175 1.10657411450568 1.14606198355903 1.04711655009693 1.07038745927575 1.03707877036837 1.12824231338641 0.97305087143287 1.10496590599099 1.06097855059112 1.12815491218772 1.23282165018537 1.02850096514041 1.20089182731433 1.09444974113929 1.17770774454394 1.13470851209018 1.09951734227667 1.05536892200497 1.08012132695899 1.01994220720896 1.11257821119112 0.92547521402681 1.06817655979813 1.26402250875197 1.16061336108952 1.10215178106668 1.07706903360071 0.902772060158295 0.94249528218997 1.07198616844275 1.10650281607701 1.05793318457324 1.03963406471259 1.18876757748253 1.08684067532702 1.14451212311106 1.02229795325813 1.08601280267917 1.03778464306182 1.12673020849025 0.977354855543477 1.12167004706938 1.08039838205926 1.11939526786744 1.18471508446912 1.02142030282981 1.18446287370053 1.09166356335815 1.16685728697713 1.14305237424206 1.10684558223331 1.05653670514271 1.05566429123593 1.00314936994943 1.08986104657873 0.91351422908277 1.02815420357455
1.04 1.2641005226012 1.19212768771022 1.1254744883018 1.10574702631346 0.909015120540377 0.903233809184459 1.10277374040609 1.12902809301438 1.08671458584602 1.0486919217674 1.19884890695006 1.10640795918885 1.14578578619072 1.04700471672649 1.07007260155063 1.03683862591457 1.12804467032273 0.972897382392098 1.10469904116668 1.06070817449607 1.12787372176917 1.23270123716079 1.02835363674942 1.20057279616775 1.0943060219344 1.1773676343699 1.13441173282746 1.09921385295216 1.05510620258912 1.07987203428112 1.01976576156474 1.11232966448543 0.925374305944225 1.06803948996083 1.26373862715159 1.1603266222457 1.10191634848539 1.07698016927183 0.90268060168426 0.942171179579031 1.07181965069121 1.10623999173157 1.05771288920251 1.03945641509363 1.18848661714717 1.08668241450787 1.14423540773599 1.02219779014638 1.08567301630575 1.03755455006032 1.12651124301922 0.977216230104131 1.12141198954998 1.08011319618211 1.11910317784491 1.18458834693292 1.02128281194931 1.18412939805626 1.09153156855049 1.16651209257783 1.14274457896026 1.10653222203986 1.05626112631981 1.05543094672183 1.00297315262802 1.08962710241429 0.913409948418804 1.02805959431336
