rois term estimate std.error statistic p.value term.1 d CI CI_low CI_high
lh_bankssts_thickness.aparcnative71 convgroup 0.0111232707851434 0.024232900989272 0.45901523676706 0.64707484428012 convgroup 0.084871947301686 0.95 -0.277869312234907 0.447251198696123
lh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.0677407172195752 0.0387229656684481 1.74936800552885 0.0828495856724056 convgroup 0.323458258645663 0.95 -0.0419781587199273 0.687530793023334
lh_caudalmiddlefrontal_thickness.aparcnative71 convgroup 0.0830848971033254 0.0235952881743057 3.52124951768131 0.0006132332699521 convgroup 0.651079266138606 0.95 0.277901221588229 1.02161083884239
lh_cuneus_thickness.aparcnative71 convgroup 0.0123931750941137 0.0219358409872955 0.564973784287156 0.573173288645663 convgroup 0.104463689668732 0.95 -0.258403049898984 0.466885013012282
lh_entorhinal_thickness.aparcnative71 convgroup 0.0588641351670085 0.0443385110255652 1.32760739604151 0.186892359108846 convgroup 0.245474694364764 0.95 -0.118802369975401 0.608711285010205
lh_fusiform_thickness.aparcnative71 convgroup 0.0220433369166715 0.0196199071036725 1.12351892392729 0.26351718691689 convgroup 0.207738722521742 0.95 -0.156073974027233 0.570669094843136
lh_inferiorparietal_thickness.aparcnative71 convgroup 0.0242360014997147 0.021292662327801 1.13823255761073 0.25734876536383 convgroup 0.210459274352206 0.95 -0.153384752560795 0.573409599630352
lh_inferiortemporal_thickness.aparcnative71 convgroup 0.033807320876131 0.021790510671864 1.55146987536107 0.123489958799167 convgroup 0.28686688143344 0.95 -0.0779921516500623 0.650513143180112
lh_isthmuscingulate_thickness.aparcnative71 convgroup 0.0606875478970238 0.0280489899518772 2.16362685434105 0.032526198642539 convgroup 0.400054746887052 0.95 0.0332199786114015 0.765213547110779
lh_lateraloccipital_thickness.aparcnative71 convgroup 0.0337535104627085 0.01801961638527 1.87315366437545 0.0635426988383271 convgroup 0.346346235063024 0.95 -0.019481204534768 0.71071590636124
lh_lateralorbitofrontal_thickness.aparcnative71 convgroup 0.0464910704809047 0.0196374192415174 2.36747354166648 0.0195508409561217 convgroup 0.437746012706811 0.95 0.070129706554728 0.803535180094749
lh_lingual_thickness.aparcnative71 convgroup 0.0169014031038852 0.0202001976606686 0.836694936742799 0.404469742016738 convgroup 0.154704948530629 0.95 -0.208562329991115 0.517313686612777
lh_medialorbitofrontal_thickness.aparcnative71 convgroup 0.0371338551164501 0.0234536961603473 1.58328371198189 0.116056230362017 convgroup 0.292749261905521 0.95 -0.0721985851859552 0.656460002307036
lh_middletemporal_thickness.aparcnative71 convgroup 0.0259092034600358 0.0207894892842027 1.24626454771659 0.215156839806576 convgroup 0.230434396388979 0.95 -0.13364996256365 0.593541248181729
lh_parahippocampal_thickness.aparcnative71 convgroup -0.049910438144234 0.0460012839829423 -1.08497924020428 0.280161409723812 convgroup -0.200612732480538 0.95 -0.563492491978527 0.163119352557864
lh_paracentral_thickness.aparcnative71 convgroup 0.084592919237827 0.0263890527342853 3.2056065100026 0.00173778495707422 convgroup 0.592716853373105 0.95 0.221249844476498 0.961754762022755
lh_parsopercularis_thickness.aparcnative71 convgroup 0.0522302476777745 0.0186216366300548 2.80481510381726 0.00589703540512031 convgroup 0.518610496154308 0.95 0.149111714988044 0.885963823232083
lh_parsorbitalis_thickness.aparcnative71 convgroup 0.0214362299712049 0.0303260072185741 0.706859621073875 0.48105914326723 convgroup 0.130698390171123 0.95 -0.232363346394615 0.493203333542818
