rois term estimate std.error statistic p.value term.1 d CI CI_low CI_high
lh_bankssts_thickness.aparcnative71 (Intercept) -0.415888595628317 0.548916624023644 -0.757653489485869 0.449118343434682 (Intercept) -0.0769280565049582 0.95 -0.275956272051698 0.122199192589333
lh_bankssts_thickness.aparcnative71 convgroup 0.0258115590249036 0.181828469472034 0.14195554249481 0.887188801504168 convgroup 0.0144134015691568 0.95 -0.184602645591133 0.213410900885274
lh_bankssts_thickness.aparcnative71 subject_sexMale 0.0454367952924234 0.10288049220386 0.441646363845049 0.658991158990909 subject_sexMale 0.0448423941875277 0.95 -0.154215667065057 0.243842697356318
lh_bankssts_thickness.aparcnative71 cohortBACS -0.284220741962629 0.135934941953537 -2.09085859660555 0.0371908341308404 cohortBACS -0.21229452579001 0.95 -0.411722100458532 -0.0125949043914714
lh_bankssts_thickness.aparcnative71 cohortLCBC -0.129767672082863 0.138906403629421 -0.934209429459143 0.350776891667042 cohortLCBC -0.0948545961633007 0.95 -0.293909559130534 0.104322433958851
lh_bankssts_thickness.aparcnative71 meanAge 0.00610968149683075 0.0076371859293546 0.799991194838839 0.424205414547333 meanAge 0.0812267991820277 0.95 -0.117911665021876 0.280260701706573
lh_bankssts_thickness.aparcnative71 nTimepoints -0.0172167242065942 0.0279301922637591 -0.616419824253549 0.537978958240179 nTimepoints -0.062587950466818 0.95 -0.26160052802728 0.136505219354034
lh_bankssts_thickness.aparcnative71 intervalFirstlast 0.013371443414988 0.0177685045921819 0.752536227549017 0.45218495827629 intervalFirstlast 0.0764084772766015 0.95 -0.122717449069896 0.275436040849239
lh_bankssts_thickness.aparcnative71 carrier 0.215850051339179 0.128129849463395 1.68461956556691 0.0928661402406581 carrier 0.171047201560743 0.95 -0.0284301140809338 0.370304922104125
lh_bankssts_thickness.aparcnative71 scale(edu) 0.0913182840196568 0.0512481267138088 1.78188530733263 0.0755499254633137 scale(edu) 0.180923041350813 0.95 -0.0186036840810766 0.380217589014958
lh_bankssts_thickness.aparcnative71 scale(wmhSlope) -0.0662066312085094 0.0510534166270122 -1.29681097921818 0.195466892201474 scale(wmhSlope) -0.131671205465235 0.95 -0.330806140952505 0.0676330079693251
lh_caudalanteriorcingulate_thickness.aparcnative71 (Intercept) -0.228536917188727 0.543356636141102 -0.420602053950767 0.674278548079833 (Intercept) -0.0427056682526235 0.95 -0.241705012564978 0.156348688481535
lh_caudalanteriorcingulate_thickness.aparcnative71 convgroup 0.194517260072932 0.179986725129231 1.08073114799587 0.28048800494008 convgroup 0.109731622665806 0.95 -0.0894927653563278 0.308814844855862
lh_caudalanteriorcingulate_thickness.aparcnative71 subject_sexMale 0.0021589126353597 0.101838413562097 0.0211993938224822 0.983097495385104 subject_sexMale 0.00215247232208146 0.95 -0.196853170120407 0.201155334125987
lh_caudalanteriorcingulate_thickness.aparcnative71 cohortBACS -0.085128141661154 0.134558054103911 -0.632649916261531 0.527334936794893 cohortBACS -0.0642358666348251 0.95 -0.263249985210198 0.134860967732177
lh_caudalanteriorcingulate_thickness.aparcnative71 cohortLCBC -0.157910829630903 0.13749941778278 -1.14844726019399 0.251491504081348 cohortLCBC -0.116607152149618 0.95 -0.315705293375746 0.082640973230033
lh_caudalanteriorcingulate_thickness.aparcnative71 meanAge 0.0010973320206722 0.00755982871449622 0.145153026889093 0.884665424525455 meanAge 0.0147380569209377 0.95 -0.184278320266272 0.213735458251137
lh_caudalanteriorcingulate_thickness.aparcnative71 nTimepoints 0.0141400819602451 0.0276472867663718 0.511445556293942 0.609330030001664 nTimepoints 0.0519294284257684 0.95 -0.147141718988316 0.250933702120369
lh_caudalanteriorcingulate_thickness.aparcnative71 intervalFirstlast 0.0115811299624076 0.0175885270402192 0.658447972131231 0.510640831326806 intervalFirstlast 0.0668552623443454 0.95 -0.132247520139135 0.265871966238946
lh_caudalanteriorcingulate_thickness.aparcnative71 carrier 0.279730421131344 0.126832019557669 2.20551893841093 0.0280034407151936 carrier 0.223936519624511 0.95 0.0241665845172075 0.423419670026613
lh_caudalanteriorcingulate_thickness.aparcnative71 scale(edu) 0.00868635489847856 0.0507290333741989 0.171230443805312 0.864131832915758 scale(edu) 0.0173858174471851 0.95 -0.181633325664913 0.216382566722429
lh_caudalanteriorcingulate_thickness.aparcnative71 scale(wmhSlope) -0.155916849354422 0.0505362955099146 -3.08524492706104 0.00217962308599928 scale(wmhSlope) -0.313259160518938 0.95 -0.513279915969383 -0.112839474526861
lh_caudalmiddlefrontal_thickness.aparcnative71 (Intercept) 0.131967349989065 0.54689977032181 0.241300796142979 0.809449460193889 (Intercept) 0.0245003838007463 0.95 -0.174527049940249 0.223496259117954
